customer_id,last_order_date,frequency,monetary,recency,r_score,f_score,m_score,rfm_combined,rfm_segment,kmeans_cluster
CUST-01975,2026-02-21 03:41:13,4,8062.82,129,3,3,5,335,Loyal Customers,0
CUST-01976,2025-02-22 02:02:04,3,2541.21,493,1,2,3,123,Hibernating / Lost,3
CUST-01977,2025-09-08 22:08:32,4,2819.64,295,2,3,3,233,At-Risk High Value,1
CUST-01978,2026-05-15 23:31:54,8,5387.64,46,5,5,5,555,VIP Champions,0
CUST-01980,2026-01-17 13:57:34,3,1187.3899999999999,164,3,2,1,321,Hibernating / Lost,1
CUST-01981,2026-02-20 10:44:22,4,1435.2800000000002,130,3,3,2,332,Loyal Customers,1
CUST-01982,2025-09-08 14:32:54,3,1581.53,295,2,2,2,222,Hibernating / Lost,1
CUST-01983,2026-01-13 17:06:05,5,3905.05,168,3,4,4,344,Loyal Customers,2
CUST-01984,2025-03-02 18:09:34,1,695.89,485,1,1,1,111,Hibernating / Lost,3
CUST-01985,2025-02-04 19:11:47,2,837.6600000000001,511,1,1,1,111,Hibernating / Lost,3
CUST-01986,2025-03-03 03:25:54,1,633.78,484,1,1,1,111,Hibernating / Lost,3
CUST-01987,2026-05-27 01:52:39,4,3993.07,34,5,3,4,534,Loyal Customers,2
CUST-01988,2025-10-13 02:56:40,4,1726.75,260,2,3,2,232,At-Risk High Value,1
CUST-01990,2026-02-24 05:52:55,6,3032.13,126,3,5,3,353,Loyal Customers,2
CUST-01991,2025-11-29 18:48:57,4,1683.45,213,2,3,2,232,At-Risk High Value,1
CUST-01992,2025-11-01 15:21:54,6,5166.79,241,2,5,5,255,At-Risk High Value,2
CUST-01993,2024-04-27 09:28:21,3,3769.57,794,1,2,4,124,Hibernating / Lost,3
CUST-01994,2025-07-19 22:21:34,2,1233.77,346,2,1,1,211,Hibernating / Lost,1
CUST-01995,2026-06-12 10:30:04,8,3062.9700000000003,18,5,5,3,553,Loyal Customers,2
CUST-01996,2026-06-27 14:19:28,2,952.49,3,5,1,1,511,New / Recent Customers,1
CUST-01997,2026-02-04 07:25:40,6,5693.26,146,3,5,5,355,Loyal Customers,2
CUST-01998,2025-10-20 18:46:16,2,844.1999999999999,253,2,1,1,211,Hibernating / Lost,1
CUST-01999,2026-05-16 16:20:17,2,2569.13,45,5,1,3,513,New / Recent Customers,1
CUST-02000,2026-06-07 09:53:23,7,8905.19,23,5,5,5,555,VIP Champions,0
CUST-02002,2025-03-27 12:32:12,1,483.38,460,1,1,1,111,Hibernating / Lost,3
CUST-02003,2025-03-11 12:28:26,2,2288.1,476,1,1,3,113,Hibernating / Lost,3
CUST-02004,2025-09-04 14:16:32,4,1911.86,299,2,3,2,232,At-Risk High Value,1
CUST-02005,2025-01-21 08:14:54,2,1100.22,525,1,1,1,111,Hibernating / Lost,3
CUST-02006,2024-12-25 15:43:26,2,1049.45,552,1,1,1,111,Hibernating / Lost,3
CUST-02007,2026-02-03 00:24:00,4,2081.54,147,3,3,2,332,Loyal Customers,1
CUST-02008,2026-03-23 19:02:58,5,2763.67,99,4,4,3,443,Loyal Customers,2
CUST-02009,2025-11-10 23:31:14,4,2145.29,232,2,3,2,232,At-Risk High Value,1
CUST-02010,2025-03-14 18:59:07,2,2367.33,473,1,1,3,113,Hibernating / Lost,3
CUST-02011,2026-01-22 00:43:24,2,663.96,159,3,1,1,311,Hibernating / Lost,1
CUST-02012,2025-03-30 16:01:42,3,4407.2,457,1,2,4,124,Hibernating / Lost,3
CUST-02013,2024-10-22 19:30:38,1,756.7,616,1,1,1,111,Hibernating / Lost,3
CUST-02014,2025-12-10 19:11:04,6,4815.57,202,3,5,5,355,Loyal Customers,2
CUST-02015,2026-05-28 04:09:55,1,135.1,33,5,1,1,511,New / Recent Customers,1
CUST-02016,2026-03-11 15:02:11,3,1957.76,111,4,2,2,422,New / Recent Customers,1
CUST-02017,2026-02-14 07:38:17,2,3397.45,136,3,1,4,314,Hibernating / Lost,1
CUST-02018,2026-03-31 01:36:14,2,653.26,91,4,1,1,411,New / Recent Customers,1
CUST-02019,2026-02-09 12:33:09,2,2101.44,141,3,1,2,312,Hibernating / Lost,1
CUST-02020,2026-05-10 03:48:51,4,2893.52,51,5,3,3,533,Loyal Customers,2
CUST-02021,2026-05-01 06:26:39,2,736.8299999999999,60,4,1,1,411,New / Recent Customers,1
CUST-02022,2025-11-21 08:37:17,6,3614.44,221,2,5,4,254,At-Risk High Value,2
CUST-02023,2026-03-09 10:15:06,4,3127.78,113,4,3,4,434,Loyal Customers,2
CUST-02024,2026-05-10 08:46:36,7,8622.630000000001,51,5,5,5,555,VIP Champions,0
CUST-02025,2026-06-09 19:13:49,5,4576.16,21,5,4,4,544,VIP Champions,2
CUST-02026,2025-10-11 18:11:52,3,2188.4700000000003,262,2,2,3,223,Hibernating / Lost,1
CUST-02027,2024-12-10 13:20:17,3,1445.64,567,1,2,2,122,Hibernating / Lost,3
CUST-02028,2025-03-06 07:14:31,5,6141.09,481,1,4,5,145,At-Risk High Value,2
CUST-02029,2025-11-08 11:41:02,4,1845.54,234,2,3,2,232,At-Risk High Value,1
CUST-02030,2024-10-09 07:09:23,1,358.74,629,1,1,1,111,Hibernating / Lost,3
CUST-02031,2025-09-12 05:15:34,5,2497.64,291,2,4,3,243,At-Risk High Value,2
CUST-02032,2024-10-11 19:07:17,3,1760.48,627,1,2,2,122,Hibernating / Lost,3
CUST-02033,2024-07-17 15:01:00,3,1286.52,713,1,2,2,122,Hibernating / Lost,3
CUST-02034,2024-06-02 11:11:00,1,551.47,758,1,1,1,111,Hibernating / Lost,3
CUST-02035,2025-12-17 18:16:52,4,2386.88,195,3,3,3,333,Loyal Customers,1
CUST-02036,2026-06-17 23:21:24,5,4429.2699999999995,13,5,4,4,544,VIP Champions,2
CUST-02037,2026-03-01 06:22:51,5,3070.06,121,3,4,3,343,Loyal Customers,2
CUST-02038,2025-11-14 07:13:25,2,865.6800000000001,228,2,1,1,211,Hibernating / Lost,1
CUST-02039,2026-02-23 11:03:41,4,2731.8399999999997,127,3,3,3,333,Loyal Customers,1
CUST-02040,2025-11-18 12:31:46,5,2923.73,224,2,4,3,243,At-Risk High Value,2
CUST-02041,2026-02-08 10:00:52,5,3189.01,142,3,4,4,344,Loyal Customers,2
CUST-02042,2026-06-20 13:32:03,7,5208.7699999999995,10,5,5,5,555,VIP Champions,0
CUST-02043,2026-01-26 23:41:41,8,6900.9,155,3,5,5,355,Loyal Customers,0
CUST-02044,2026-02-11 19:20:43,5,6819.65,139,3,4,5,345,Loyal Customers,0
CUST-02045,2026-06-13 03:36:58,5,3079.42,17,5,4,3,543,Loyal Customers,2
CUST-02046,2026-04-08 05:30:21,5,1085.92,83,4,4,1,441,Loyal Customers,2
CUST-02047,2026-03-02 18:54:28,3,1905.5,120,3,2,2,322,Hibernating / Lost,1
CUST-02048,2024-06-23 19:57:55,3,1117.58,737,1,2,1,121,Hibernating / Lost,3
CUST-02049,2025-02-26 06:28:03,4,3565.97,489,1,3,4,134,At-Risk High Value,3
CUST-02051,2026-04-13 05:32:56,3,855.1,78,4,2,1,421,New / Recent Customers,1
CUST-02052,2026-04-13 03:05:32,4,1959.34,78,4,3,2,432,Loyal Customers,1
CUST-02053,2026-04-04 18:44:58,6,1599.73,87,4,5,2,452,Loyal Customers,2
CUST-02054,2026-06-27 07:40:43,7,5652.7699999999995,3,5,5,5,555,VIP Champions,0
CUST-02055,2025-11-27 15:38:22,4,4008.68,215,2,3,4,234,At-Risk High Value,2
CUST-02057,2025-01-28 08:38:37,5,2583.13,518,1,4,3,143,At-Risk High Value,3
CUST-02058,2026-06-01 15:02:04,7,3808.9900000000002,29,5,5,4,554,VIP Champions,2
CUST-02059,2026-05-08 10:59:23,4,4157.96,53,4,3,4,434,Loyal Customers,2
CUST-02060,2026-01-18 15:37:05,2,2291.48,163,3,1,3,313,Hibernating / Lost,1
CUST-02061,2024-07-23 18:13:57,2,1908.54,707,1,1,2,112,Hibernating / Lost,3
CUST-02062,2026-04-21 21:53:52,6,2775.69,70,4,5,3,453,Loyal Customers,2
CUST-02064,2025-12-07 08:08:56,3,2969.65,205,3,2,3,323,Hibernating / Lost,1
CUST-02065,2026-05-02 03:11:34,3,1282.44,59,4,2,2,422,New / Recent Customers,1
CUST-02066,2026-02-01 06:27:41,5,4011.2,149,3,4,4,344,Loyal Customers,2
CUST-02067,2026-04-29 22:14:13,4,2988.7,62,4,3,3,433,Loyal Customers,2
CUST-02068,2025-12-17 10:01:16,3,1627.8,195,3,2,2,322,Hibernating / Lost,1
CUST-02069,2025-12-15 22:56:55,4,2300.49,197,3,3,3,333,Loyal Customers,1
CUST-02070,2025-11-06 23:45:57,6,2741.61,236,2,5,3,253,At-Risk High Value,2
CUST-02071,2025-02-23 23:19:06,2,1402.71,492,1,1,2,112,Hibernating / Lost,3
CUST-02072,2026-06-04 15:43:03,6,6061.27,26,5,5,5,555,VIP Champions,0
CUST-02073,2025-12-21 15:57:55,3,3102.76,191,3,2,3,323,Hibernating / Lost,1
CUST-02074,2026-04-17 08:32:41,2,1564.11,74,4,1,2,412,New / Recent Customers,1
CUST-02075,2026-04-24 06:00:02,5,2448.91,67,4,4,3,443,Loyal Customers,2
CUST-02076,2026-06-03 08:51:05,6,3027.52,27,5,5,3,553,Loyal Customers,2
CUST-02077,2026-01-17 13:59:50,1,256.48,164,3,1,1,311,Hibernating / Lost,1
CUST-02078,2025-10-23 07:19:18,4,2053.0899999999997,250,2,3,2,232,At-Risk High Value,1
CUST-02079,2026-06-21 21:12:38,10,5872.93,9,5,5,5,555,VIP Champions,0
CUST-02080,2025-05-14 00:16:54,3,1100.97,412,1,2,1,121,Hibernating / Lost,3
CUST-02081,2026-03-21 12:11:46,8,4372.2300000000005,101,4,5,4,454,VIP Champions,2
CUST-02082,2025-12-16 18:29:22,2,1674.83,196,3,1,2,312,Hibernating / Lost,1
CUST-02083,2025-11-27 06:45:17,7,8970.31,215,2,5,5,255,At-Risk High Value,0
CUST-02084,2026-04-06 21:32:16,4,2643.35,85,4,3,3,433,Loyal Customers,1
CUST-02085,2026-01-20 17:44:02,4,1459.71,161,3,3,2,332,Loyal Customers,1
CUST-02086,2026-03-18 20:48:18,5,2834.2200000000003,104,4,4,3,443,Loyal Customers,2
CUST-02087,2025-05-18 03:16:45,6,4484.95,408,1,5,4,154,At-Risk High Value,2
CUST-02088,2026-03-19 07:31:55,4,5799.68,103,4,3,5,435,Loyal Customers,2
CUST-02089,2024-04-15 19:00:11,1,624.3,806,1,1,1,111,Hibernating / Lost,3
CUST-02090,2025-05-15 08:00:48,3,2211.4900000000002,411,1,2,3,123,Hibernating / Lost,3
CUST-02091,2026-01-09 00:47:14,4,1998.07,172,3,3,2,332,Loyal Customers,1
CUST-02092,2025-12-01 00:22:44,5,3312.06,211,2,4,4,244,At-Risk High Value,2
CUST-02094,2026-06-21 15:13:55,4,3560.95,9,5,3,4,534,Loyal Customers,2
CUST-02095,2026-06-04 11:47:01,6,7891.53,26,5,5,5,555,VIP Champions,0
CUST-02096,2026-04-07 17:15:30,2,649.61,84,4,1,1,411,New / Recent Customers,1
CUST-02097,2026-01-23 19:16:26,3,2179.63,158,3,2,3,323,Hibernating / Lost,1
CUST-02098,2026-05-03 16:48:41,2,1625.76,58,4,1,2,412,New / Recent Customers,1
CUST-02099,2025-11-11 23:36:58,4,3450.47,231,2,3,4,234,At-Risk High Value,2
CUST-02100,2026-03-26 15:18:43,8,3655.7,96,4,5,4,454,VIP Champions,2
CUST-02101,2026-05-21 21:22:44,5,1648.52,40,5,4,2,542,Loyal Customers,2
CUST-02102,2026-05-18 20:00:08,3,3403.95,43,5,2,4,524,New / Recent Customers,1
CUST-02103,2025-10-16 09:51:55,3,1430.07,257,2,2,2,222,Hibernating / Lost,1
CUST-02104,2026-01-24 10:28:53,3,2754.65,157,3,2,3,323,Hibernating / Lost,1
CUST-02105,2024-10-14 12:14:19,4,1374.46,624,1,3,2,132,At-Risk High Value,3
CUST-02106,2026-04-29 23:41:43,3,4150.59,62,4,2,4,424,New / Recent Customers,1
CUST-02107,2026-04-12 18:12:06,2,4199.99,79,4,1,4,414,New / Recent Customers,1
CUST-02108,2025-09-27 18:00:08,3,3229.63,276,2,2,4,224,Hibernating / Lost,1
CUST-02109,2025-05-25 19:39:31,2,1466.23,401,1,1,2,112,Hibernating / Lost,3
CUST-02110,2025-07-29 03:19:35,3,3760.92,336,2,2,4,224,Hibernating / Lost,1
CUST-02112,2024-02-21 19:08:32,1,287.14,860,1,1,1,111,Hibernating / Lost,3
CUST-02113,2026-05-11 17:31:35,4,5349.43,50,5,3,5,535,Loyal Customers,2
CUST-02114,2026-04-16 09:08:48,3,2287.56,75,4,2,3,423,New / Recent Customers,1
CUST-02115,2026-02-16 00:48:12,2,1716.78,134,3,1,2,312,Hibernating / Lost,1
CUST-02116,2025-11-29 12:57:27,2,1822.35,213,2,1,2,212,Hibernating / Lost,1
CUST-02117,2026-05-30 03:22:03,2,735.23,31,5,1,1,511,New / Recent Customers,1
CUST-02118,2026-01-13 04:41:26,2,484.65999999999997,168,3,1,1,311,Hibernating / Lost,1
CUST-02119,2024-12-12 10:58:40,3,4837.51,565,1,2,5,125,Hibernating / Lost,3
CUST-02120,2026-04-23 06:07:15,6,2119.44,68,4,5,2,452,Loyal Customers,2
CUST-02121,2025-12-10 18:04:59,6,2992.52,202,3,5,3,353,Loyal Customers,2
CUST-02122,2024-11-21 22:39:48,1,62.0,586,1,1,1,111,Hibernating / Lost,3
CUST-02123,2026-05-28 14:51:35,8,5576.36,33,5,5,5,555,VIP Champions,0
CUST-02124,2026-02-24 21:11:34,6,5073.34,126,3,5,5,355,Loyal Customers,2
CUST-02125,2025-10-24 12:09:09,8,4805.16,249,2,5,5,255,At-Risk High Value,2
CUST-02126,2025-09-16 03:24:50,2,740.83,287,2,1,1,211,Hibernating / Lost,1
CUST-02127,2026-04-16 03:02:49,2,607.66,75,4,1,1,411,New / Recent Customers,1
CUST-02128,2026-03-10 09:40:13,7,2746.28,112,4,5,3,453,Loyal Customers,2
CUST-02129,2024-11-23 21:11:55,1,601.21,584,1,1,1,111,Hibernating / Lost,3
CUST-02130,2026-04-22 12:58:32,8,8618.76,69,4,5,5,455,VIP Champions,0
CUST-02131,2025-10-20 22:39:34,6,6565.21,253,2,5,5,255,At-Risk High Value,0
CUST-02132,2025-12-15 14:55:29,4,2542.7200000000003,197,3,3,3,333,Loyal Customers,1
CUST-02133,2024-04-17 09:06:49,2,890.03,804,1,1,1,111,Hibernating / Lost,3
CUST-02134,2026-03-07 08:51:51,1,511.45,115,4,1,1,411,New / Recent Customers,1
CUST-02135,2025-09-09 22:26:32,7,3625.89,294,2,5,4,254,At-Risk High Value,2
CUST-02136,2025-11-28 08:57:28,1,853.03,214,2,1,1,211,Hibernating / Lost,1
CUST-02137,2026-06-29 01:35:43,6,2078.64,1,5,5,2,552,Loyal Customers,2
CUST-02138,2026-04-09 16:17:30,3,574.55,82,4,2,1,421,New / Recent Customers,1
CUST-02139,2026-03-09 20:50:41,4,2499.93,113,4,3,3,433,Loyal Customers,1
CUST-02140,2024-05-22 19:38:31,1,937.93,769,1,1,1,111,Hibernating / Lost,3
CUST-02141,2026-06-05 07:15:46,7,3168.2400000000002,25,5,5,4,554,VIP Champions,2
CUST-02142,2026-05-14 13:23:24,4,1951.21,47,5,3,2,532,Loyal Customers,1
CUST-02143,2026-01-26 08:43:53,8,7134.22,155,3,5,5,355,Loyal Customers,0
CUST-02144,2025-10-20 09:09:51,3,2792.25,253,2,2,3,223,Hibernating / Lost,1
CUST-02145,2024-12-12 09:05:43,3,2367.46,565,1,2,3,123,Hibernating / Lost,3
CUST-02146,2026-05-01 15:36:31,5,2136.09,60,4,4,2,442,Loyal Customers,2
CUST-02147,2026-02-09 09:38:08,3,1948.17,141,3,2,2,322,Hibernating / Lost,1
CUST-02148,2026-06-11 07:41:37,4,1720.1599999999999,19,5,3,2,532,Loyal Customers,1
CUST-02149,2026-01-27 19:41:14,4,2019.31,154,3,3,2,332,Loyal Customers,1
CUST-02150,2026-05-04 14:13:32,2,562.05,57,4,1,1,411,New / Recent Customers,1
CUST-02151,2026-01-03 00:00:35,4,3081.27,178,3,3,3,333,Loyal Customers,2
CUST-02152,2026-05-13 17:39:57,7,10768.16,48,5,5,5,555,VIP Champions,0
CUST-02153,2026-06-21 02:59:12,2,254.51999999999998,9,5,1,1,511,New / Recent Customers,1
CUST-02154,2026-05-14 21:02:05,9,4747.29,47,5,5,5,555,VIP Champions,0
CUST-02155,2025-10-25 04:24:50,6,3472.85,248,2,5,4,254,At-Risk High Value,2
CUST-02157,2026-01-08 05:46:01,3,1741.02,173,3,2,2,322,Hibernating / Lost,1
CUST-02158,2026-06-29 14:41:16,10,4686.94,1,5,5,4,554,VIP Champions,0
CUST-02159,2025-08-01 11:42:17,2,817.7,333,2,1,1,211,Hibernating / Lost,1
CUST-02160,2025-04-25 12:24:30,1,911.3,431,1,1,1,111,Hibernating / Lost,3
CUST-02161,2025-08-08 05:07:30,4,1836.32,326,2,3,2,232,At-Risk High Value,1
CUST-02162,2025-09-26 17:13:16,5,5848.66,277,2,4,5,245,At-Risk High Value,2
CUST-02163,2026-06-17 09:18:24,4,2307.92,13,5,3,3,533,Loyal Customers,1
CUST-02164,2025-10-24 20:08:19,2,2549.09,249,2,1,3,213,Hibernating / Lost,1
CUST-02165,2025-05-11 08:54:42,6,5961.02,415,1,5,5,155,At-Risk High Value,2
CUST-02166,2026-04-06 23:58:43,7,5697.95,85,4,5,5,455,VIP Champions,0
CUST-02167,2026-06-27 17:34:55,4,4256.34,3,5,3,4,534,Loyal Customers,2
CUST-02168,2025-04-11 22:01:21,4,2915.4700000000003,445,1,3,3,133,At-Risk High Value,3
CUST-02169,2025-09-24 08:54:38,4,3445.13,279,2,3,4,234,At-Risk High Value,2
CUST-02170,2026-04-11 01:41:38,3,1031.05,80,4,2,1,421,New / Recent Customers,1
CUST-02171,2025-06-01 12:31:44,5,6210.49,394,1,4,5,145,At-Risk High Value,2
CUST-02172,2025-10-24 05:43:37,3,1115.75,249,2,2,1,221,Hibernating / Lost,1
CUST-02173,2026-05-25 23:59:58,6,2806.84,36,5,5,3,553,Loyal Customers,2
CUST-02174,2026-06-15 05:01:07,3,1170.32,15,5,2,1,521,New / Recent Customers,1
CUST-02175,2025-06-14 08:53:04,3,2713.1,381,1,2,3,123,Hibernating / Lost,3
CUST-02176,2025-10-13 06:22:06,3,2717.38,260,2,2,3,223,Hibernating / Lost,1
CUST-02177,2026-06-28 00:58:12,8,4585.12,2,5,5,4,554,VIP Champions,2
CUST-02178,2026-03-04 02:30:04,2,948.37,118,3,1,1,311,Hibernating / Lost,1
CUST-02179,2026-05-21 11:27:23,5,2737.87,40,5,4,3,543,Loyal Customers,2
CUST-02180,2026-02-05 04:57:26,5,6182.45,145,3,4,5,345,Loyal Customers,2
CUST-02181,2025-09-10 13:15:16,3,1538.47,293,2,2,2,222,Hibernating / Lost,1
CUST-02182,2025-06-09 19:39:57,2,966.42,386,1,1,1,111,Hibernating / Lost,3
CUST-02183,2026-05-06 07:14:05,3,1891.63,55,4,2,2,422,New / Recent Customers,1
CUST-02184,2026-03-14 03:04:00,3,1734.6899999999998,108,4,2,2,422,New / Recent Customers,1
CUST-02185,2026-05-22 18:46:43,10,7526.72,39,5,5,5,555,VIP Champions,0
CUST-02186,2026-03-30 02:22:30,5,3220.02,92,4,4,4,444,VIP Champions,2
CUST-02187,2024-09-06 02:14:10,1,546.7,662,1,1,1,111,Hibernating / Lost,3
CUST-02188,2026-05-06 14:38:40,8,3737.63,55,4,5,4,454,VIP Champions,2
CUST-02189,2026-04-11 11:51:03,6,2861.27,80,4,5,3,453,Loyal Customers,2
CUST-02190,2025-12-21 06:10:15,3,1101.97,191,3,2,1,321,Hibernating / Lost,1
CUST-02191,2026-04-27 23:51:36,5,2445.36,64,4,4,3,443,Loyal Customers,2
CUST-02192,2025-03-09 17:56:20,1,2978.35,478,1,1,3,113,Hibernating / Lost,3
CUST-02193,2026-04-16 03:34:37,7,6678.78,75,4,5,5,455,VIP Champions,0
CUST-02194,2026-02-15 09:54:08,6,3915.88,135,3,5,4,354,Loyal Customers,2
CUST-02195,2024-09-04 20:51:59,3,1390.07,664,1,2,2,122,Hibernating / Lost,3
CUST-02196,2025-09-14 17:37:22,5,2267.9900000000002,289,2,4,3,243,At-Risk High Value,2
CUST-02197,2026-05-07 06:23:05,4,4808.17,54,4,3,5,435,Loyal Customers,2
CUST-02198,2024-09-29 00:02:32,1,289.41,639,1,1,1,111,Hibernating / Lost,3
CUST-02199,2026-03-03 13:29:11,5,2280.71,119,3,4,3,343,Loyal Customers,2
CUST-02200,2026-06-01 17:43:58,5,2891.16,29,5,4,3,543,Loyal Customers,2
CUST-02201,2026-02-15 16:12:07,5,5133.31,135,3,4,5,345,Loyal Customers,2
CUST-02202,2024-05-29 23:05:18,1,1430.46,762,1,1,2,112,Hibernating / Lost,3
CUST-02203,2025-10-05 01:04:53,7,12914.67,268,2,5,5,255,At-Risk High Value,0
CUST-02204,2025-07-10 16:48:45,7,2778.13,355,2,5,3,253,At-Risk High Value,2
CUST-02205,2026-04-19 06:48:37,8,5122.59,72,4,5,5,455,VIP Champions,0
CUST-02206,2026-03-29 07:43:40,6,6622.98,93,4,5,5,455,VIP Champions,0
CUST-02207,2026-03-20 20:48:35,2,2199.2000000000003,102,4,1,3,413,New / Recent Customers,1
CUST-02208,2026-01-03 00:47:56,4,937.77,178,3,3,1,331,Loyal Customers,1
CUST-02209,2024-06-06 02:07:41,2,2826.65,754,1,1,3,113,Hibernating / Lost,3
CUST-02210,2026-04-05 20:33:23,3,1525.87,86,4,2,2,422,New / Recent Customers,1
CUST-02211,2026-03-21 02:58:05,4,4315.83,101,4,3,4,434,Loyal Customers,2
CUST-02212,2025-08-13 17:21:13,3,3635.8399999999997,321,2,2,4,224,Hibernating / Lost,1
CUST-02213,2025-10-28 02:33:38,2,2553.02,245,2,1,3,213,Hibernating / Lost,1
CUST-02214,2026-06-15 02:45:12,4,2303.78,15,5,3,3,533,Loyal Customers,1
CUST-02215,2026-03-17 05:36:58,2,511.59,105,4,1,1,411,New / Recent Customers,1
CUST-02216,2026-06-29 14:12:06,4,4880.83,1,5,3,5,535,Loyal Customers,2
CUST-02217,2026-03-08 06:54:13,3,1720.22,114,4,2,2,422,New / Recent Customers,1
CUST-02218,2026-03-23 04:51:44,3,1161.81,99,4,2,1,421,New / Recent Customers,1
CUST-02219,2025-12-21 02:08:18,3,1905.7399999999998,191,3,2,2,322,Hibernating / Lost,1
CUST-02220,2025-10-31 06:15:09,6,2737.46,242,2,5,3,253,At-Risk High Value,2
CUST-02221,2026-06-27 15:53:35,8,6370.07,3,5,5,5,555,VIP Champions,0
CUST-02222,2026-05-24 17:12:10,7,13098.37,37,5,5,5,555,VIP Champions,0
CUST-02223,2025-09-16 13:46:15,5,3030.9500000000003,287,2,4,3,243,At-Risk High Value,2
CUST-02224,2026-06-24 06:40:40,1,1191.42,6,5,1,1,511,New / Recent Customers,1
CUST-02225,2025-10-19 05:12:52,2,1281.17,254,2,1,2,212,Hibernating / Lost,1
CUST-02226,2025-10-04 11:38:46,4,944.21,269,2,3,1,231,At-Risk High Value,1
CUST-02227,2025-01-28 14:42:12,2,625.25,518,1,1,1,111,Hibernating / Lost,3
CUST-02228,2026-05-25 01:16:20,5,3069.08,36,5,4,3,543,Loyal Customers,2
CUST-02229,2026-01-17 12:26:58,4,5076.46,164,3,3,5,335,Loyal Customers,2
CUST-02230,2025-11-04 22:43:22,5,3485.14,238,2,4,4,244,At-Risk High Value,2
CUST-02231,2026-06-08 21:25:22,8,10798.24,22,5,5,5,555,VIP Champions,0
CUST-02232,2026-05-05 02:12:35,4,648.86,56,4,3,1,431,Loyal Customers,1
CUST-02233,2026-02-07 05:28:54,2,3915.53,143,3,1,4,314,Hibernating / Lost,1
CUST-02234,2026-04-16 02:31:46,7,2172.87,75,4,5,3,453,Loyal Customers,2
CUST-02235,2026-05-23 19:22:43,6,10862.93,38,5,5,5,555,VIP Champions,0
CUST-02236,2026-06-01 21:37:17,4,4009.62,29,5,3,4,534,Loyal Customers,2
CUST-02237,2026-06-08 04:27:51,9,8102.39,22,5,5,5,555,VIP Champions,0
CUST-02238,2025-11-20 22:42:44,1,698.88,222,2,1,1,211,Hibernating / Lost,1
CUST-02239,2026-01-15 05:26:39,1,883.34,166,3,1,1,311,Hibernating / Lost,1
CUST-02240,2025-11-15 14:43:11,2,519.14,227,2,1,1,211,Hibernating / Lost,1
CUST-02241,2026-02-14 22:50:29,2,775.8299999999999,136,3,1,1,311,Hibernating / Lost,1
CUST-02242,2026-06-06 10:40:20,2,607.22,24,5,1,1,511,New / Recent Customers,1
CUST-02243,2025-02-03 12:16:59,2,4171.85,512,1,1,4,114,Hibernating / Lost,3
CUST-02244,2026-04-28 02:10:43,3,2421.72,63,4,2,3,423,New / Recent Customers,1
CUST-02245,2026-03-04 14:58:22,4,1170.28,118,3,3,1,331,Loyal Customers,1
CUST-02246,2025-10-15 05:07:21,4,2915.71,258,2,3,3,233,At-Risk High Value,1
CUST-02247,2026-06-08 15:08:19,1,119.58,22,5,1,1,511,New / Recent Customers,1
CUST-02248,2025-12-07 10:42:09,4,1611.67,205,3,3,2,332,Loyal Customers,1
CUST-02249,2026-03-16 10:39:55,7,6789.25,106,4,5,5,455,VIP Champions,0
CUST-02250,2026-04-14 02:20:13,6,3561.52,77,4,5,4,454,VIP Champions,2
CUST-02251,2026-06-11 17:42:20,3,2143.68,19,5,2,2,522,New / Recent Customers,1
CUST-02252,2025-07-28 01:13:15,2,534.01,337,2,1,1,211,Hibernating / Lost,1
CUST-02253,2026-06-16 03:04:31,2,1059.94,14,5,1,1,511,New / Recent Customers,1
CUST-02254,2025-03-28 03:39:01,1,645.93,459,1,1,1,111,Hibernating / Lost,3
CUST-02255,2026-06-17 08:43:06,5,2338.43,13,5,4,3,543,Loyal Customers,2
CUST-02256,2026-04-07 10:11:37,3,2799.1,84,4,2,3,423,New / Recent Customers,1
CUST-02257,2026-06-29 21:01:05,11,5725.28,1,5,5,5,555,VIP Champions,0
CUST-02258,2026-06-28 15:25:50,1,573.6,2,5,1,1,511,New / Recent Customers,1
CUST-02259,2026-03-05 21:52:15,4,4021.5899999999997,117,3,3,4,334,Loyal Customers,2
CUST-02260,2026-05-26 04:15:52,5,3510.0,35,5,4,4,544,VIP Champions,2
CUST-02261,2025-10-10 20:23:23,7,9392.08,263,2,5,5,255,At-Risk High Value,0
CUST-02262,2026-05-20 06:23:07,4,2138.84,41,5,3,2,532,Loyal Customers,1
CUST-02263,2025-12-17 04:45:45,2,1134.63,195,3,1,1,311,Hibernating / Lost,1
CUST-02264,2026-05-05 12:43:52,7,3533.86,56,4,5,4,454,VIP Champions,2
CUST-02265,2025-09-29 02:03:55,3,2896.7799999999997,274,2,2,3,223,Hibernating / Lost,1
CUST-02266,2026-03-24 00:39:01,2,3504.73,98,4,1,4,414,New / Recent Customers,1
CUST-02267,2025-11-18 03:54:56,3,1152.15,224,2,2,1,221,Hibernating / Lost,1
CUST-02268,2026-05-14 03:52:38,8,7621.13,47,5,5,5,555,VIP Champions,0
CUST-02269,2025-04-06 16:39:27,5,10823.78,450,1,4,5,145,At-Risk High Value,0
CUST-02270,2024-10-17 04:39:32,1,818.08,621,1,1,1,111,Hibernating / Lost,3
CUST-02271,2026-02-21 06:45:49,2,1540.5900000000001,129,3,1,2,312,Hibernating / Lost,1
CUST-02272,2026-01-19 14:53:03,4,2667.75,162,3,3,3,333,Loyal Customers,1
CUST-02273,2026-06-29 11:01:46,10,5983.08,1,5,5,5,555,VIP Champions,0
