order_id,warehouse_id,courier_partner,shipping_date,delivery_date,delay_reason,delivery_status
ORD-007148,WH-01,UPS Ground,2025-03-07 05:37:50,2025-03-10 05:37:50,None,Delivered
ORD-007149,WH-01,UPS Ground,2025-03-06 15:34:52,2025-03-09 15:34:52,None,Delivered
ORD-007150,WH-02,UPS Ground,2025-03-07 05:52:08,2025-03-10 05:52:08,None,Delivered
ORD-007151,WH-05,FedEx Express,2025-03-07 05:38:29,2025-03-08 05:38:29,None,Delivered
ORD-007152,WH-07,UPS Ground,2025-03-07 00:13:21,2025-03-10 00:13:21,None,Delivered
ORD-007153,WH-01,USPS Priority,2025-03-06 09:29:47,2025-03-10 09:29:47,Traffic & Vehicle Breakdown,Delayed
ORD-007154,WH-08,FedEx Express,2025-03-06 14:36:22,2025-03-09 14:36:22,None,Delivered
ORD-007155,WH-02,DHL Supply Chain,2025-03-06 07:07:54,2025-03-08 07:07:54,None,Delivered
ORD-007156,WH-08,FedEx Express,2025-03-06 23:26:34,2025-03-09 23:26:34,None,Delivered
ORD-007157,WH-01,FedEx Express,2025-03-06 22:40:23,2025-03-08 22:40:23,None,Delivered
ORD-007158,WH-06,FedEx Express,2025-03-07 22:51:29,2025-03-10 22:51:29,None,Delivered
ORD-007159,WH-02,FedEx Express,2025-03-07 03:16:19,2025-03-09 03:16:19,None,Delivered
ORD-007160,WH-03,UPS Ground,2025-03-06 18:43:51,2025-03-07 18:43:51,None,Delivered
ORD-007162,WH-04,UPS Ground,2025-03-07 22:14:31,2025-03-08 22:14:31,None,Delivered
ORD-007163,WH-01,DHL Supply Chain,2025-03-07 02:05:32,2025-03-09 02:05:32,None,Delivered
ORD-007165,WH-07,DHL Supply Chain,2025-03-07 18:43:33,2025-03-09 18:43:33,None,Delivered
ORD-007166,WH-08,USPS Priority,2025-03-07 16:47:18,2025-03-09 16:47:18,None,Delivered
ORD-007167,WH-02,UPS Ground,2025-03-07 14:10:31,2025-03-10 14:10:31,None,Delivered
ORD-007168,WH-08,Amazon Logistics,2025-03-07 14:09:47,2025-03-08 14:09:47,None,Delivered
ORD-007169,WH-08,DHL Supply Chain,2025-03-06 23:36:45,2025-03-07 23:36:45,None,Delivered
ORD-007170,WH-01,Amazon Logistics,2025-03-08 05:15:58,2025-03-11 05:15:58,None,Delivered
ORD-007171,WH-01,FedEx Express,2025-03-07 13:34:55,2025-03-08 13:34:55,None,Delivered
ORD-007172,WH-01,UPS Ground,2025-03-07 08:17:35,2025-03-16 08:17:35,Customs Delay,Delayed
ORD-007173,WH-01,UPS Ground,2025-03-08 09:49:39,2025-03-09 09:49:39,None,Delivered
ORD-007174,WH-05,FedEx Express,2025-03-07 08:03:43,2025-03-09 08:03:43,None,Delivered
ORD-007175,WH-01,USPS Priority,2025-03-08 17:07:40,2025-03-09 17:07:40,None,Delivered
ORD-007176,WH-08,DHL Supply Chain,2025-03-08 01:29:41,2025-03-11 01:29:41,None,Delivered
ORD-007177,WH-06,DHL Supply Chain,2025-03-07 12:04:33,2025-03-09 12:04:33,None,Delivered
ORD-007178,WH-02,FedEx Express,2025-03-08 17:08:08,2025-03-15 17:08:08,Warehouse Bottleneck,Delayed
ORD-007180,WH-05,FedEx Express,2025-03-08 05:17:11,2025-03-09 05:17:11,None,Delivered
ORD-007181,WH-05,FedEx Express,2025-03-08 02:51:00,2025-03-10 02:51:00,None,Delivered
ORD-007182,WH-07,DHL Supply Chain,2025-03-07 18:46:37,2025-03-10 18:46:37,None,Delivered
ORD-007183,WH-03,DHL Supply Chain,2025-03-07 23:30:46,2025-03-09 23:30:46,None,Delivered
ORD-007184,WH-08,DHL Supply Chain,2025-03-08 02:34:03,2025-03-09 02:34:03,None,Delivered
ORD-007185,WH-06,Amazon Logistics,2025-03-08 12:27:27,2025-03-09 12:27:27,None,Delivered
ORD-007186,WH-03,FedEx Express,2025-03-08 22:00:37,2025-03-18 22:00:37,Customs Delay,Delayed
ORD-007187,WH-05,FedEx Express,2025-03-09 00:05:39,2025-03-11 00:05:39,None,Delivered
ORD-007188,WH-03,Amazon Logistics,2025-03-08 04:22:23,2025-03-11 04:22:23,None,Delivered
ORD-007189,WH-06,FedEx Express,2025-03-09 00:22:04,2025-03-11 00:22:04,None,Delivered
ORD-007190,WH-05,FedEx Express,2025-03-09 17:23:53,2025-03-10 17:23:53,None,Delivered
ORD-007191,WH-04,DHL Supply Chain,2025-03-09 21:49:22,2025-03-11 21:49:22,None,Delivered
ORD-007192,WH-06,Amazon Logistics,2025-03-08 17:18:19,2025-03-09 17:18:19,None,Delivered
ORD-007193,WH-01,UPS Ground,2025-03-08 16:26:41,2025-03-10 16:26:41,None,Delivered
ORD-007194,WH-08,UPS Ground,2025-03-09 07:43:25,2025-03-18 07:43:25,Warehouse Bottleneck,Delayed
ORD-007195,WH-05,USPS Priority,2025-03-09 00:46:44,2025-03-18 00:46:44,Customs Delay,Delayed
ORD-007196,WH-08,DHL Supply Chain,2025-03-09 00:08:38,2025-03-12 00:08:38,None,Delivered
ORD-007197,WH-01,USPS Priority,2025-03-10 02:47:49,2025-03-11 02:47:49,None,Delivered
ORD-007198,WH-06,FedEx Express,2025-03-09 16:21:20,2025-03-12 16:21:20,None,Delivered
ORD-007199,WH-08,DHL Supply Chain,2025-03-10 03:16:21,2025-03-12 03:16:21,None,Delivered
ORD-007200,WH-04,Amazon Logistics,2025-03-08 20:34:28,2025-03-09 20:34:28,None,Delivered
ORD-007201,WH-05,FedEx Express,2025-03-09 03:07:31,2025-03-10 03:07:31,None,Delivered
ORD-007202,WH-01,FedEx Express,2025-03-09 02:18:05,2025-03-12 02:18:05,None,Delivered
ORD-007203,WH-03,DHL Supply Chain,2025-03-10 10:13:26,2025-03-12 10:13:26,None,Delivered
ORD-007204,WH-03,USPS Priority,2025-03-09 05:29:15,2025-03-12 05:29:15,None,Delivered
ORD-007205,WH-02,FedEx Express,2025-03-09 13:39:09,2025-03-14 13:39:09,Weather Disruption,Delayed
ORD-007207,WH-07,USPS Priority,2025-03-10 02:44:03,2025-03-11 02:44:03,None,Delivered
ORD-007208,WH-07,UPS Ground,2025-03-08 22:03:28,2025-03-15 22:03:28,Traffic & Vehicle Breakdown,Delayed
ORD-007209,WH-06,DHL Supply Chain,2025-03-10 05:23:28,2025-03-12 05:23:28,None,Delivered
ORD-007210,WH-03,FedEx Express,2025-03-09 18:03:13,2025-03-11 18:03:13,None,Delivered
ORD-007211,WH-07,DHL Supply Chain,2025-03-09 23:01:52,2025-03-12 23:01:52,None,Delivered
ORD-007212,WH-04,DHL Supply Chain,2025-03-10 12:05:55,2025-03-12 12:05:55,None,Delivered
ORD-007213,WH-01,Amazon Logistics,2025-03-10 20:21:08,2025-03-13 20:21:08,None,Delivered
ORD-007214,WH-05,UPS Ground,2025-03-10 20:58:04,2025-03-13 20:58:04,None,Delivered
ORD-007215,WH-04,USPS Priority,2025-03-10 20:26:09,2025-03-11 20:26:09,None,Delivered
ORD-007216,WH-04,FedEx Express,2025-03-10 01:23:22,2025-03-12 01:23:22,None,Delivered
ORD-007217,WH-01,USPS Priority,2025-03-10 19:13:40,2025-03-16 19:13:40,Warehouse Bottleneck,Delayed
ORD-007220,WH-07,DHL Supply Chain,2025-03-09 14:33:16,2025-03-12 14:33:16,None,Delivered
ORD-007223,WH-07,DHL Supply Chain,2025-03-10 16:09:49,2025-03-11 16:09:49,None,Delivered
ORD-007224,WH-04,Amazon Logistics,2025-03-10 00:24:46,2025-03-11 00:24:46,None,Delivered
ORD-007225,WH-01,UPS Ground,2025-03-11 03:56:20,2025-03-19 03:56:20,Weather Disruption,Delayed
ORD-007227,WH-01,USPS Priority,2025-03-10 18:12:11,2025-03-13 18:12:11,None,Delivered
ORD-007228,WH-08,USPS Priority,2025-03-11 10:02:35,2025-03-12 10:02:35,None,Delivered
ORD-007229,WH-02,UPS Ground,2025-03-10 23:15:08,2025-03-19 23:15:08,Customs Delay,Delayed
ORD-007230,WH-04,UPS Ground,2025-03-10 19:05:35,2025-03-11 19:05:35,None,Delivered
ORD-007232,WH-03,FedEx Express,2025-03-11 17:18:04,2025-03-14 17:18:04,None,Delivered
ORD-007233,WH-05,FedEx Express,2025-03-11 04:57:37,2025-03-12 04:57:37,None,Delivered
ORD-007234,WH-04,FedEx Express,2025-03-10 19:18:16,2025-03-13 19:18:16,None,Delivered
ORD-007235,WH-02,Amazon Logistics,2025-03-11 02:25:20,2025-03-14 02:25:20,None,Delivered
ORD-007236,WH-05,UPS Ground,2025-03-10 17:27:30,2025-03-11 17:27:30,None,Delivered
ORD-007237,WH-08,UPS Ground,2025-03-11 04:56:06,2025-03-12 04:56:06,None,Delivered
ORD-007239,WH-01,Amazon Logistics,2025-03-11 00:45:22,2025-03-14 00:45:22,None,Delivered
ORD-007240,WH-01,Amazon Logistics,2025-03-12 08:35:30,2025-03-13 08:35:30,None,Delivered
ORD-007241,WH-08,FedEx Express,2025-03-12 02:58:55,2025-03-14 02:58:55,None,Delivered
ORD-007242,WH-06,Amazon Logistics,2025-03-11 16:05:52,2025-03-21 16:05:52,Warehouse Bottleneck,Delayed
ORD-007243,WH-04,UPS Ground,2025-03-11 15:14:21,2025-03-14 15:14:21,None,Delivered
ORD-007244,WH-07,USPS Priority,2025-03-10 22:42:30,2025-03-12 22:42:30,None,Delivered
ORD-007245,WH-08,USPS Priority,2025-03-11 15:21:42,2025-03-18 15:21:42,Weather Disruption,Delayed
ORD-007246,WH-05,DHL Supply Chain,2025-03-11 13:37:02,2025-03-13 13:37:02,None,Delivered
ORD-007247,WH-05,UPS Ground,2025-03-11 08:06:10,2025-03-12 08:06:10,None,Delivered
ORD-007248,WH-07,Amazon Logistics,2025-03-11 19:53:22,2025-03-13 19:53:22,None,Delivered
ORD-007249,WH-07,FedEx Express,2025-03-12 09:31:50,2025-03-15 09:31:50,None,Delivered
ORD-007250,WH-05,DHL Supply Chain,2025-03-12 16:28:24,2025-03-15 16:28:24,None,Delivered
ORD-007251,WH-03,FedEx Express,2025-03-13 05:05:51,2025-03-14 05:05:51,None,Delivered
ORD-007252,WH-07,FedEx Express,2025-03-12 05:44:45,2025-03-13 05:44:45,None,Delivered
ORD-007253,WH-08,UPS Ground,2025-03-12 21:19:19,2025-03-14 21:19:19,None,Delivered
ORD-007254,WH-06,UPS Ground,2025-03-12 22:29:34,2025-03-13 22:29:34,None,Delivered
ORD-007255,WH-07,DHL Supply Chain,2025-03-11 19:29:39,2025-03-13 19:29:39,None,Delivered
ORD-007256,WH-01,FedEx Express,2025-03-11 21:28:26,2025-03-13 21:28:26,None,Delivered
ORD-007257,WH-02,FedEx Express,2025-03-13 06:29:53,2025-03-14 06:29:53,None,Delivered
ORD-007258,WH-01,FedEx Express,2025-03-11 21:28:32,2025-03-14 21:28:32,None,Delivered
ORD-007259,WH-03,USPS Priority,2025-03-12 18:57:59,2025-03-15 18:57:59,None,Delivered
ORD-007260,WH-04,USPS Priority,2025-03-13 18:20:56,2025-03-16 18:20:56,None,Delivered
ORD-007261,WH-07,Amazon Logistics,2025-03-12 07:53:00,2025-03-13 07:53:00,None,Delivered
ORD-007262,WH-08,FedEx Express,2025-03-13 06:46:20,2025-03-15 06:46:20,None,Delivered
ORD-007263,WH-05,Amazon Logistics,2025-03-12 04:03:52,2025-03-14 04:03:52,None,Delivered
ORD-007264,WH-08,Amazon Logistics,2025-03-12 12:15:33,2025-03-13 12:15:33,None,Delivered
ORD-007265,WH-04,USPS Priority,2025-03-13 11:21:20,2025-03-17 11:21:20,Customs Delay,Delayed
ORD-007266,WH-03,DHL Supply Chain,2025-03-13 11:50:14,2025-03-16 11:50:14,None,Delivered
ORD-007267,WH-07,DHL Supply Chain,2025-03-13 07:13:51,2025-03-14 07:13:51,None,Delivered
ORD-007269,WH-07,UPS Ground,2025-03-13 19:51:07,2025-03-14 19:51:07,None,Delivered
ORD-007270,WH-08,DHL Supply Chain,2025-03-13 18:31:29,2025-03-15 18:31:29,None,Delivered
ORD-007271,WH-05,DHL Supply Chain,2025-03-12 21:27:11,2025-03-14 21:27:11,None,Delivered
ORD-007272,WH-04,FedEx Express,2025-03-14 11:36:55,2025-03-17 11:36:55,None,Delivered
ORD-007273,WH-06,UPS Ground,2025-03-13 22:11:10,2025-03-16 22:11:10,None,Delivered
ORD-007274,WH-05,USPS Priority,2025-03-14 20:02:42,2025-03-15 20:02:42,None,Delivered
ORD-007276,WH-01,UPS Ground,2025-03-14 20:31:13,2025-03-15 20:31:13,None,Delivered
ORD-007277,WH-06,Amazon Logistics,2025-03-13 23:59:30,2025-03-15 23:59:30,None,Delivered
ORD-007278,WH-07,DHL Supply Chain,2025-03-14 07:11:03,2025-03-17 07:11:03,None,Delivered
ORD-007280,WH-04,DHL Supply Chain,2025-03-15 04:38:18,2025-03-18 04:38:18,None,Delivered
ORD-007281,WH-01,USPS Priority,2025-03-13 18:25:54,2025-03-16 18:25:54,None,Delivered
ORD-007282,WH-08,USPS Priority,2025-03-14 16:20:33,2025-03-17 16:20:33,None,Delivered
ORD-007283,WH-03,UPS Ground,2025-03-14 22:16:30,2025-03-24 22:16:30,Customs Delay,Delayed
ORD-007284,WH-06,DHL Supply Chain,2025-03-14 04:03:27,2025-03-17 04:03:27,None,Delivered
ORD-007285,WH-08,DHL Supply Chain,2025-03-13 23:47:06,2025-03-15 23:47:06,None,Delivered
ORD-007286,WH-04,UPS Ground,2025-03-14 13:18:18,2025-03-17 13:18:18,None,Delivered
ORD-007287,WH-05,FedEx Express,2025-03-14 11:06:31,2025-03-24 11:06:31,Incorrect Address,Delayed
ORD-007288,WH-08,USPS Priority,2025-03-14 13:47:51,2025-03-16 13:47:51,None,Delivered
ORD-007289,WH-05,UPS Ground,2025-03-14 10:39:51,2025-03-15 10:39:51,None,Delivered
ORD-007290,WH-03,FedEx Express,2025-03-15 14:57:11,2025-03-17 14:57:11,None,Delivered
ORD-007292,WH-01,DHL Supply Chain,2025-03-15 00:35:59,2025-03-18 00:35:59,None,Delivered
ORD-007293,WH-07,FedEx Express,2025-03-16 03:22:18,2025-03-19 03:22:18,None,Delivered
ORD-007294,WH-01,FedEx Express,2025-03-15 17:23:57,2025-03-17 17:23:57,None,Delivered
ORD-007295,WH-04,UPS Ground,2025-03-15 04:54:01,2025-03-16 04:54:01,None,Delivered
ORD-007296,WH-08,FedEx Express,2025-03-14 23:26:13,2025-03-16 23:26:13,None,Delivered
ORD-007297,WH-02,DHL Supply Chain,2025-03-14 21:02:59,2025-03-17 21:02:59,None,Delivered
ORD-007298,WH-08,UPS Ground,2025-03-15 04:53:54,2025-03-18 04:53:54,None,Delivered
ORD-007299,WH-02,FedEx Express,2025-03-15 16:17:45,2025-03-16 16:17:45,None,Delivered
ORD-007300,WH-07,Amazon Logistics,2025-03-15 06:42:58,2025-03-22 06:42:58,Customs Delay,Delayed
ORD-007302,WH-07,FedEx Express,2025-03-16 04:46:05,2025-03-17 04:46:05,None,Delivered
ORD-007303,WH-08,UPS Ground,2025-03-15 10:59:07,2025-03-19 10:59:07,Customs Delay,Delayed
ORD-007304,WH-02,USPS Priority,2025-03-16 11:11:13,2025-03-17 11:11:13,None,Delivered
ORD-007305,WH-07,FedEx Express,2025-03-16 02:26:27,2025-03-19 02:26:27,None,Delivered
ORD-007306,WH-02,FedEx Express,2025-03-16 04:05:32,2025-03-19 04:05:32,None,Delivered
ORD-007307,WH-07,FedEx Express,2025-03-16 17:39:30,2025-03-19 17:39:30,None,Delivered
ORD-007308,WH-07,DHL Supply Chain,2025-03-16 09:56:30,2025-03-18 09:56:30,None,Delivered
ORD-007309,WH-03,UPS Ground,2025-03-15 08:04:46,2025-03-16 08:04:46,None,Delivered
ORD-007310,WH-05,DHL Supply Chain,2025-03-16 10:49:20,2025-03-19 10:49:20,None,Delivered
ORD-007311,WH-03,FedEx Express,2025-03-15 19:06:41,2025-03-17 19:06:41,None,Delivered
ORD-007313,WH-07,UPS Ground,2025-03-16 19:36:32,2025-03-25 19:36:32,Traffic & Vehicle Breakdown,Delayed
ORD-007314,WH-02,DHL Supply Chain,2025-03-16 20:38:58,2025-03-17 20:38:58,None,Delivered
ORD-007315,WH-05,DHL Supply Chain,2025-03-17 05:29:28,2025-03-19 05:29:28,None,Delivered
ORD-007316,WH-08,DHL Supply Chain,2025-03-17 11:29:43,2025-03-19 11:29:43,None,Delivered
ORD-007317,WH-06,DHL Supply Chain,2025-03-17 18:09:05,2025-03-19 18:09:05,None,Delivered
ORD-007318,WH-03,DHL Supply Chain,2025-03-17 12:20:59,2025-03-18 12:20:59,None,Delivered
ORD-007319,WH-04,DHL Supply Chain,2025-03-16 20:15:35,2025-03-17 20:15:35,None,Delivered
ORD-007320,WH-08,DHL Supply Chain,2025-03-16 18:25:16,2025-03-18 18:25:16,None,Delivered
ORD-007321,WH-03,DHL Supply Chain,2025-03-16 22:15:51,2025-03-17 22:15:51,None,Delivered
ORD-007322,WH-02,FedEx Express,2025-03-17 02:54:16,2025-03-20 02:54:16,None,Delivered
ORD-007323,WH-03,FedEx Express,2025-03-16 20:39:01,2025-03-19 20:39:01,None,Delivered
ORD-007324,WH-02,FedEx Express,2025-03-17 22:10:52,2025-03-19 22:10:52,None,Delivered
ORD-007325,WH-02,USPS Priority,2025-03-18 00:44:46,2025-03-20 00:44:46,None,Delivered
ORD-007326,WH-01,FedEx Express,2025-03-17 14:38:21,2025-03-20 14:38:21,None,Delivered
ORD-007327,WH-07,DHL Supply Chain,2025-03-18 06:51:20,2025-03-19 06:51:20,None,Delivered
ORD-007328,WH-04,USPS Priority,2025-03-16 18:59:10,2025-03-18 18:59:10,None,Delivered
ORD-007329,WH-05,FedEx Express,2025-03-17 12:06:15,2025-03-18 12:06:15,None,Delivered
ORD-007331,WH-04,UPS Ground,2025-03-17 18:54:20,2025-03-18 18:54:20,None,Delivered
ORD-007332,WH-06,Amazon Logistics,2025-03-17 15:12:28,2025-03-18 15:12:28,None,Delivered
ORD-007333,WH-06,FedEx Express,2025-03-17 11:59:30,2025-03-20 11:59:30,None,Delivered
ORD-007334,WH-03,Amazon Logistics,2025-03-17 04:10:45,2025-03-22 04:10:45,Warehouse Bottleneck,Delayed
ORD-007335,WH-05,UPS Ground,2025-03-18 21:29:16,2025-03-20 21:29:16,None,Delivered
ORD-007336,WH-02,Amazon Logistics,2025-03-17 22:05:59,2025-03-20 22:05:59,None,Delivered
ORD-007337,WH-06,FedEx Express,2025-03-18 16:54:45,2025-03-20 16:54:45,None,Delivered
ORD-007338,WH-08,FedEx Express,2025-03-17 07:35:52,2025-03-20 07:35:52,None,Delivered
ORD-007339,WH-08,FedEx Express,2025-03-17 06:58:14,2025-03-20 06:58:14,None,Delivered
ORD-007340,WH-03,USPS Priority,2025-03-18 10:43:57,2025-03-19 10:43:57,None,Delivered
ORD-007341,WH-01,Amazon Logistics,2025-03-17 16:02:55,2025-03-18 16:02:55,None,Delivered
ORD-007342,WH-06,UPS Ground,2025-03-18 07:40:00,2025-03-19 07:40:00,None,Delivered
ORD-007343,WH-07,DHL Supply Chain,2025-03-18 21:16:50,2025-03-21 21:16:50,None,Delivered
ORD-007344,WH-04,FedEx Express,2025-03-18 18:18:01,2025-03-19 18:18:01,None,Delivered
ORD-007345,WH-07,FedEx Express,2025-03-19 08:10:03,2025-03-21 08:10:03,None,Delivered
ORD-007346,WH-05,FedEx Express,2025-03-18 11:44:12,2025-03-21 11:44:12,None,Delivered
ORD-007347,WH-02,UPS Ground,2025-03-17 18:03:40,2025-03-18 18:03:40,None,Delivered
ORD-007348,WH-03,UPS Ground,2025-03-18 22:17:47,2025-03-19 22:17:47,None,Delivered
ORD-007349,WH-03,DHL Supply Chain,2025-03-19 13:49:11,2025-03-29 13:49:11,Weather Disruption,Delayed
ORD-007350,WH-05,Amazon Logistics,2025-03-18 05:55:34,2025-03-21 05:55:34,None,Delivered
ORD-007351,WH-05,FedEx Express,2025-03-18 09:03:26,2025-03-19 09:03:26,None,Delivered
ORD-007352,WH-02,FedEx Express,2025-03-18 05:52:22,2025-03-19 05:52:22,None,Delivered
ORD-007353,WH-05,Amazon Logistics,2025-03-19 05:04:51,2025-03-20 05:04:51,None,Delivered
ORD-007354,WH-06,DHL Supply Chain,2025-03-18 05:23:40,2025-03-21 05:23:40,None,Delivered
ORD-007355,WH-08,UPS Ground,2025-03-19 14:15:07,2025-03-20 14:15:07,None,Delivered
ORD-007356,WH-04,DHL Supply Chain,2025-03-19 18:26:18,2025-03-20 18:26:18,None,Delivered
ORD-007357,WH-02,DHL Supply Chain,2025-03-18 18:33:54,2025-03-19 18:33:54,None,Delivered
ORD-007358,WH-03,FedEx Express,2025-03-20 01:38:43,2025-03-21 01:38:43,None,Delivered
ORD-007359,WH-01,DHL Supply Chain,2025-03-18 18:43:33,2025-03-19 18:43:33,None,Delivered
ORD-007360,WH-06,FedEx Express,2025-03-20 04:46:35,2025-03-22 04:46:35,None,Delivered
ORD-007361,WH-08,DHL Supply Chain,2025-03-19 17:21:59,2025-03-27 17:21:59,Weather Disruption,Delayed
ORD-007362,WH-07,FedEx Express,2025-03-20 01:49:59,2025-03-25 01:49:59,Weather Disruption,Delayed
ORD-007363,WH-05,FedEx Express,2025-03-18 19:18:29,2025-03-24 19:18:29,Warehouse Bottleneck,Delayed
ORD-007364,WH-07,USPS Priority,2025-03-20 03:51:17,2025-03-30 03:51:17,Customs Delay,Delayed
ORD-007365,WH-02,USPS Priority,2025-03-19 12:10:47,2025-03-24 12:10:47,Traffic & Vehicle Breakdown,Delayed
ORD-007366,WH-01,FedEx Express,2025-03-19 18:13:57,2025-03-20 18:13:57,None,Delivered
ORD-007367,WH-03,USPS Priority,2025-03-19 04:36:41,2025-03-20 04:36:41,None,Delivered
ORD-007368,WH-02,Amazon Logistics,2025-03-19 20:56:47,2025-03-21 20:56:47,None,Delivered
ORD-007370,WH-03,DHL Supply Chain,2025-03-20 12:53:02,2025-03-29 12:53:02,Traffic & Vehicle Breakdown,Delayed
ORD-007371,WH-02,DHL Supply Chain,2025-03-20 17:21:25,2025-03-23 17:21:25,None,Delivered
ORD-007372,WH-01,DHL Supply Chain,2025-03-20 19:17:08,2025-03-21 19:17:08,None,Delivered
ORD-007373,WH-07,UPS Ground,2025-03-20 00:33:20,2025-03-29 00:33:20,Traffic & Vehicle Breakdown,Delayed
ORD-007374,WH-06,FedEx Express,2025-03-21 03:09:33,2025-03-22 03:09:33,None,Delivered
ORD-007376,WH-06,FedEx Express,2025-03-20 22:20:18,2025-03-23 22:20:18,None,Delivered
ORD-007377,WH-04,USPS Priority,2025-03-20 11:41:00,2025-03-28 11:41:00,Weather Disruption,Delayed
ORD-007378,WH-02,Amazon Logistics,2025-03-20 12:43:36,2025-03-21 12:43:36,None,Delivered
ORD-007379,WH-02,DHL Supply Chain,2025-03-19 16:48:07,2025-03-22 16:48:07,None,Delivered
ORD-007380,WH-04,FedEx Express,2025-03-20 14:35:44,2025-03-27 14:35:44,Warehouse Bottleneck,Delayed
ORD-007381,WH-04,USPS Priority,2025-03-21 04:33:48,2025-03-24 04:33:48,None,Delivered
ORD-007382,WH-04,FedEx Express,2025-03-21 07:56:32,2025-03-24 07:56:32,None,Delivered
ORD-007384,WH-08,FedEx Express,2025-03-20 07:06:07,2025-03-21 07:06:07,None,Delivered
ORD-007385,WH-07,FedEx Express,2025-03-20 04:04:10,2025-03-22 04:04:10,None,Delivered
ORD-007386,WH-04,UPS Ground,2025-03-21 01:47:44,2025-03-24 01:47:44,None,Delivered
ORD-007387,WH-01,Amazon Logistics,2025-03-21 03:17:33,2025-03-23 03:17:33,None,Delivered
ORD-007388,WH-07,UPS Ground,2025-03-20 16:58:16,2025-03-23 16:58:16,None,Delivered
ORD-007389,WH-01,DHL Supply Chain,2025-03-21 02:41:32,2025-03-23 02:41:32,None,Delivered
ORD-007390,WH-01,FedEx Express,2025-03-21 04:34:54,2025-03-24 04:34:54,None,Delivered
ORD-007391,WH-06,DHL Supply Chain,2025-03-21 10:11:00,2025-03-22 10:11:00,None,Delivered
ORD-007392,WH-07,FedEx Express,2025-03-22 09:25:10,2025-03-23 09:25:10,None,Delivered
ORD-007393,WH-05,FedEx Express,2025-03-21 05:13:06,2025-03-24 05:13:06,None,Delivered
ORD-007394,WH-08,FedEx Express,2025-03-22 23:17:09,2025-03-24 23:17:09,None,Delivered
ORD-007395,WH-02,Amazon Logistics,2025-03-21 11:07:55,2025-03-24 11:07:55,None,Delivered
ORD-007396,WH-04,UPS Ground,2025-03-22 08:26:10,2025-03-23 08:26:10,None,Delivered
ORD-007397,WH-01,DHL Supply Chain,2025-03-22 01:09:25,2025-03-25 01:09:25,None,Delivered
ORD-007398,WH-02,USPS Priority,2025-03-23 07:16:26,2025-03-25 07:16:26,None,Delivered
ORD-007399,WH-08,FedEx Express,2025-03-22 17:26:02,2025-03-25 17:26:02,None,Delivered
ORD-007400,WH-06,USPS Priority,2025-03-22 00:07:27,2025-03-30 00:07:27,Warehouse Bottleneck,Delayed
ORD-007401,WH-07,FedEx Express,2025-03-23 00:31:33,2025-03-24 00:31:33,None,Delivered
ORD-007402,WH-05,Amazon Logistics,2025-03-23 13:24:43,2025-03-26 13:24:43,None,Delivered
ORD-007403,WH-05,DHL Supply Chain,2025-03-22 02:33:56,2025-03-23 02:33:56,None,Delivered
ORD-007404,WH-03,FedEx Express,2025-03-22 14:01:39,2025-03-25 14:01:39,None,Delivered
ORD-007405,WH-06,UPS Ground,2025-03-23 00:24:06,2025-03-24 00:24:06,None,Delivered
ORD-007406,WH-01,UPS Ground,2025-03-22 07:02:48,2025-03-23 07:02:48,None,Delivered
ORD-007407,WH-08,USPS Priority,2025-03-23 01:51:18,2025-03-27 01:51:18,Customs Delay,Delayed
ORD-007408,WH-01,FedEx Express,2025-03-22 20:53:17,2025-03-25 20:53:17,None,Delivered
ORD-007409,WH-07,Amazon Logistics,2025-03-23 12:20:33,2025-03-25 12:20:33,None,Delivered
ORD-007410,WH-06,USPS Priority,2025-03-22 15:34:26,2025-03-24 15:34:26,None,Delivered
ORD-007411,WH-05,DHL Supply Chain,2025-03-23 11:59:23,2025-03-26 11:59:23,None,Delivered
ORD-007412,WH-02,DHL Supply Chain,2025-03-22 18:59:17,2025-03-23 18:59:17,None,Delivered
ORD-007413,WH-06,DHL Supply Chain,2025-03-24 03:21:57,2025-03-26 03:21:57,None,Delivered
ORD-007414,WH-01,USPS Priority,2025-03-23 03:41:06,2025-03-27 03:41:06,Incorrect Address,Delayed
ORD-007415,WH-02,UPS Ground,2025-03-22 22:57:45,2025-03-25 22:57:45,None,Delivered
ORD-007416,WH-07,USPS Priority,2025-03-22 14:15:08,2025-03-23 14:15:08,None,Delivered
ORD-007417,WH-01,DHL Supply Chain,2025-03-22 13:29:50,2025-03-25 13:29:50,None,Delivered
ORD-007418,WH-06,Amazon Logistics,2025-03-23 07:25:01,2025-03-24 07:25:01,None,Delivered
ORD-007419,WH-03,DHL Supply Chain,2025-03-24 10:44:14,2025-03-26 10:44:14,None,Delivered
ORD-007420,WH-02,FedEx Express,2025-03-22 17:39:11,2025-03-25 17:39:11,None,Delivered
ORD-007421,WH-05,UPS Ground,2025-03-24 13:23:53,2025-03-26 13:23:53,None,Delivered
