campaign_id,customer_id,campaign_type,marketing_cost,conversion_status,revenue_generated
CMP-02389,CUST-02763,Email Retargeting,82.62,Not Converted,0.0
CMP-02390,CUST-02210,Email Retargeting,71.44,Converted,364.72
CMP-02391,CUST-03033,Meta Paid Ads,46.27,Not Converted,0.0
CMP-02392,CUST-03204,Email Retargeting,80.78,Not Converted,0.0
CMP-02393,CUST-00280,Influencer Sponsor,51.92,Not Converted,0.0
CMP-02394,CUST-02542,Google PPC,31.62,Not Converted,0.0
CMP-02395,CUST-01651,Email Retargeting,67.6,Not Converted,0.0
CMP-02396,CUST-02036,Google PPC,59.28,Not Converted,0.0
CMP-02397,CUST-00981,Email Retargeting,76.31,Not Converted,0.0
CMP-02398,CUST-02188,Affiliate Promo,57.88,Not Converted,0.0
CMP-02399,CUST-02678,Influencer Sponsor,23.74,Converted,186.3
CMP-02400,CUST-02936,Email Retargeting,23.28,Not Converted,0.0
CMP-02401,CUST-00883,Affiliate Promo,27.82,Converted,125.23
CMP-02402,CUST-02347,Influencer Sponsor,73.6,Not Converted,0.0
CMP-02403,CUST-01227,Email Retargeting,30.59,Converted,117.05
CMP-02404,CUST-01459,Influencer Sponsor,28.7,Not Converted,0.0
CMP-02405,CUST-03147,Email Retargeting,28.53,Not Converted,0.0
CMP-02406,CUST-02291,Influencer Sponsor,20.24,Not Converted,0.0
CMP-02407,CUST-01634,Email Retargeting,72.03,Not Converted,0.0
CMP-02408,CUST-03050,Email Retargeting,45.22,Not Converted,0.0
CMP-02409,CUST-02535,Google PPC,5.88,Converted,34.37
CMP-02410,CUST-01542,Meta Paid Ads,21.17,Not Converted,0.0
CMP-02411,CUST-03480,Meta Paid Ads,16.53,Not Converted,0.0
CMP-02412,CUST-02875,Meta Paid Ads,47.86,Not Converted,0.0
CMP-02413,CUST-01442,Google PPC,81.92,Not Converted,0.0
CMP-02414,CUST-00914,Affiliate Promo,8.04,Converted,33.3
CMP-02415,CUST-01982,Email Retargeting,81.25,Not Converted,0.0
CMP-02416,CUST-01021,Email Retargeting,9.38,Not Converted,0.0
CMP-02417,CUST-00732,Email Retargeting,65.18,Not Converted,0.0
CMP-02418,CUST-03193,Google PPC,82.38,Not Converted,0.0
CMP-02419,CUST-00024,Influencer Sponsor,20.77,Converted,95.07
CMP-02420,CUST-02024,Influencer Sponsor,63.88,Converted,275.77
CMP-02421,CUST-02432,Meta Paid Ads,51.76,Converted,379.52
CMP-02422,CUST-00446,Email Retargeting,25.71,Not Converted,0.0
CMP-02423,CUST-03266,Meta Paid Ads,56.8,Converted,248.67
CMP-02424,CUST-02415,Influencer Sponsor,63.8,Not Converted,0.0
CMP-02425,CUST-02949,Meta Paid Ads,24.64,Not Converted,0.0
CMP-02426,CUST-02453,Email Retargeting,56.69,Not Converted,0.0
CMP-02427,CUST-00740,Affiliate Promo,73.27,Converted,267.4
CMP-02428,CUST-00592,Meta Paid Ads,79.94,Not Converted,0.0
CMP-02429,CUST-02458,Email Retargeting,59.39,Not Converted,0.0
CMP-02430,CUST-02688,Email Retargeting,5.38,Not Converted,0.0
CMP-02431,CUST-00509,Affiliate Promo,21.75,Not Converted,0.0
CMP-02432,CUST-02053,Influencer Sponsor,49.65,Not Converted,0.0
CMP-02433,CUST-02349,Meta Paid Ads,17.12,Converted,114.08
CMP-02434,CUST-01638,Google PPC,53.26,Not Converted,0.0
CMP-02435,CUST-02217,Google PPC,19.35,Not Converted,0.0
CMP-02436,CUST-00068,Email Retargeting,36.43,Not Converted,0.0
CMP-02437,CUST-03163,Email Retargeting,82.11,Not Converted,0.0
CMP-02438,CUST-00774,Email Retargeting,59.04,Not Converted,0.0
CMP-02439,CUST-02815,Meta Paid Ads,63.47,Not Converted,0.0
CMP-02440,CUST-00661,Influencer Sponsor,75.11,Not Converted,0.0
CMP-02441,CUST-03165,Meta Paid Ads,36.04,Not Converted,0.0
CMP-02442,CUST-00252,Google PPC,34.34,Converted,265.34
CMP-02443,CUST-02751,Google PPC,26.18,Not Converted,0.0
CMP-02444,CUST-01278,Google PPC,12.63,Converted,93.02
CMP-02445,CUST-01691,Affiliate Promo,32.87,Not Converted,0.0
CMP-02446,CUST-02082,Email Retargeting,27.2,Not Converted,0.0
CMP-02447,CUST-01888,Google PPC,72.09,Not Converted,0.0
CMP-02448,CUST-03298,Affiliate Promo,62.58,Not Converted,0.0
CMP-02449,CUST-02166,Affiliate Promo,19.48,Not Converted,0.0
CMP-02450,CUST-01436,Affiliate Promo,51.3,Not Converted,0.0
CMP-02451,CUST-01851,Google PPC,41.31,Converted,319.79
CMP-02452,CUST-02863,Google PPC,17.44,Not Converted,0.0
CMP-02453,CUST-02967,Meta Paid Ads,13.87,Not Converted,0.0
CMP-02454,CUST-00776,Meta Paid Ads,5.06,Converted,24.02
CMP-02455,CUST-01932,Influencer Sponsor,37.72,Not Converted,0.0
CMP-02456,CUST-03161,Influencer Sponsor,61.29,Not Converted,0.0
CMP-02457,CUST-00718,Meta Paid Ads,38.12,Not Converted,0.0
CMP-02458,CUST-02374,Affiliate Promo,33.81,Not Converted,0.0
CMP-02459,CUST-02103,Google PPC,60.8,Not Converted,0.0
CMP-02460,CUST-01548,Meta Paid Ads,30.17,Not Converted,0.0
CMP-02461,CUST-01940,Influencer Sponsor,71.15,Not Converted,0.0
CMP-02462,CUST-00576,Email Retargeting,42.57,Not Converted,0.0
CMP-02463,CUST-03032,Meta Paid Ads,25.05,Not Converted,0.0
CMP-02464,CUST-02838,Meta Paid Ads,19.16,Converted,48.99
CMP-02465,CUST-00437,Meta Paid Ads,10.34,Converted,51.55
CMP-02466,CUST-02465,Google PPC,81.17,Converted,256.82
CMP-02467,CUST-02990,Google PPC,67.85,Not Converted,0.0
CMP-02468,CUST-01697,Email Retargeting,56.31,Not Converted,0.0
CMP-02469,CUST-02700,Affiliate Promo,6.19,Not Converted,0.0
CMP-02470,CUST-03366,Google PPC,73.39,Not Converted,0.0
CMP-02471,CUST-01420,Email Retargeting,54.15,Converted,303.74
CMP-02472,CUST-03161,Meta Paid Ads,63.3,Not Converted,0.0
CMP-02473,CUST-02137,Meta Paid Ads,66.58,Not Converted,0.0
CMP-02474,CUST-03082,Email Retargeting,74.89,Not Converted,0.0
CMP-02475,CUST-00225,Affiliate Promo,23.23,Converted,184.58
CMP-02476,CUST-01923,Influencer Sponsor,13.02,Not Converted,0.0
CMP-02477,CUST-01794,Google PPC,5.6,Not Converted,0.0
CMP-02478,CUST-01773,Google PPC,60.03,Not Converted,0.0
CMP-02479,CUST-02467,Google PPC,17.76,Not Converted,0.0
CMP-02480,CUST-02774,Affiliate Promo,17.22,Not Converted,0.0
CMP-02481,CUST-00699,Affiliate Promo,58.57,Not Converted,0.0
CMP-02482,CUST-01289,Email Retargeting,72.3,Not Converted,0.0
CMP-02483,CUST-01377,Influencer Sponsor,16.94,Converted,96.6
CMP-02484,CUST-02790,Influencer Sponsor,66.81,Not Converted,0.0
CMP-02485,CUST-00944,Email Retargeting,12.75,Not Converted,0.0
CMP-02486,CUST-02755,Meta Paid Ads,43.54,Not Converted,0.0
CMP-02487,CUST-02864,Affiliate Promo,39.48,Not Converted,0.0
CMP-02488,CUST-02634,Email Retargeting,35.35,Not Converted,0.0
CMP-02489,CUST-02446,Email Retargeting,42.76,Not Converted,0.0
CMP-02490,CUST-00380,Affiliate Promo,60.75,Not Converted,0.0
CMP-02491,CUST-02448,Google PPC,77.44,Not Converted,0.0
CMP-02492,CUST-00193,Email Retargeting,45.72,Not Converted,0.0
CMP-02493,CUST-00280,Influencer Sponsor,60.78,Converted,168.97
CMP-02494,CUST-02157,Influencer Sponsor,55.16,Not Converted,0.0
CMP-02495,CUST-00164,Affiliate Promo,77.53,Converted,391.75
CMP-02496,CUST-02229,Influencer Sponsor,65.28,Not Converted,0.0
CMP-02497,CUST-01859,Email Retargeting,47.05,Not Converted,0.0
CMP-02498,CUST-00667,Google PPC,24.61,Not Converted,0.0
CMP-02499,CUST-00209,Email Retargeting,54.43,Not Converted,0.0
CMP-02500,CUST-01495,Google PPC,6.78,Not Converted,0.0
CMP-02501,CUST-00656,Affiliate Promo,84.63,Converted,638.55
CMP-02502,CUST-01322,Google PPC,59.85,Not Converted,0.0
CMP-02503,CUST-02592,Influencer Sponsor,17.55,Converted,90.62
CMP-02504,CUST-01355,Meta Paid Ads,28.85,Not Converted,0.0
CMP-02505,CUST-02659,Email Retargeting,49.02,Not Converted,0.0
CMP-02506,CUST-03151,Google PPC,41.12,Converted,289.99
CMP-02507,CUST-02973,Google PPC,51.69,Converted,379.02
CMP-02508,CUST-03449,Meta Paid Ads,63.56,Not Converted,0.0
CMP-02509,CUST-00102,Meta Paid Ads,35.73,Not Converted,0.0
CMP-02510,CUST-01145,Email Retargeting,35.82,Not Converted,0.0
CMP-02511,CUST-00021,Meta Paid Ads,7.3,Not Converted,0.0
CMP-02512,CUST-02194,Influencer Sponsor,76.05,Not Converted,0.0
CMP-02513,CUST-01730,Email Retargeting,49.48,Not Converted,0.0
CMP-02514,CUST-01247,Affiliate Promo,42.7,Not Converted,0.0
CMP-02515,CUST-01665,Influencer Sponsor,20.66,Not Converted,0.0
CMP-02516,CUST-00753,Email Retargeting,72.95,Converted,372.03
CMP-02517,CUST-03014,Google PPC,49.0,Not Converted,0.0
CMP-02518,CUST-01887,Meta Paid Ads,43.79,Not Converted,0.0
CMP-02519,CUST-00645,Google PPC,77.05,Not Converted,0.0
CMP-02520,CUST-00288,Meta Paid Ads,54.35,Not Converted,0.0
CMP-02521,CUST-00450,Meta Paid Ads,33.25,Not Converted,0.0
CMP-02522,CUST-02419,Affiliate Promo,80.96,Not Converted,0.0
CMP-02523,CUST-03494,Meta Paid Ads,36.75,Not Converted,0.0
CMP-02524,CUST-02800,Email Retargeting,82.28,Not Converted,0.0
CMP-02525,CUST-03033,Google PPC,32.18,Not Converted,0.0
CMP-02526,CUST-01964,Affiliate Promo,26.6,Converted,108.59
CMP-02527,CUST-01742,Google PPC,80.73,Not Converted,0.0
CMP-02528,CUST-03368,Email Retargeting,54.33,Not Converted,0.0
CMP-02529,CUST-03372,Meta Paid Ads,63.35,Not Converted,0.0
CMP-02530,CUST-03105,Email Retargeting,28.95,Not Converted,0.0
CMP-02531,CUST-00251,Email Retargeting,43.92,Not Converted,0.0
CMP-02532,CUST-01356,Google PPC,55.56,Not Converted,0.0
CMP-02533,CUST-03151,Meta Paid Ads,69.9,Not Converted,0.0
CMP-02534,CUST-01835,Google PPC,54.71,Not Converted,0.0
CMP-02535,CUST-00209,Email Retargeting,60.54,Not Converted,0.0
CMP-02536,CUST-00861,Affiliate Promo,71.57,Not Converted,0.0
CMP-02537,CUST-03125,Google PPC,43.85,Not Converted,0.0
CMP-02538,CUST-00585,Email Retargeting,44.31,Not Converted,0.0
CMP-02539,CUST-03235,Google PPC,39.63,Not Converted,0.0
CMP-02540,CUST-02457,Google PPC,5.93,Not Converted,0.0
CMP-02541,CUST-01362,Email Retargeting,22.57,Not Converted,0.0
CMP-02542,CUST-01572,Google PPC,56.36,Not Converted,0.0
CMP-02543,CUST-00981,Email Retargeting,67.9,Not Converted,0.0
CMP-02544,CUST-00580,Google PPC,13.79,Not Converted,0.0
CMP-02545,CUST-02950,Meta Paid Ads,5.12,Converted,36.65
CMP-02546,CUST-03054,Influencer Sponsor,57.08,Converted,407.87
CMP-02547,CUST-01421,Google PPC,77.6,Converted,252.07
CMP-02548,CUST-00839,Google PPC,35.17,Not Converted,0.0
CMP-02549,CUST-02342,Influencer Sponsor,8.56,Converted,43.77
CMP-02550,CUST-01509,Meta Paid Ads,54.85,Not Converted,0.0
CMP-02551,CUST-02993,Google PPC,81.37,Not Converted,0.0
CMP-02552,CUST-01496,Affiliate Promo,42.47,Not Converted,0.0
CMP-02553,CUST-02980,Influencer Sponsor,36.18,Converted,109.81
CMP-02554,CUST-01485,Email Retargeting,67.0,Not Converted,0.0
CMP-02555,CUST-00288,Email Retargeting,73.78,Converted,549.61
CMP-02556,CUST-01233,Email Retargeting,5.64,Converted,26.65
CMP-02557,CUST-02831,Email Retargeting,24.96,Converted,131.19
CMP-02558,CUST-01504,Google PPC,55.87,Not Converted,0.0
CMP-02559,CUST-03219,Email Retargeting,42.85,Not Converted,0.0
CMP-02560,CUST-01097,Google PPC,24.34,Not Converted,0.0
CMP-02561,CUST-01961,Meta Paid Ads,31.09,Not Converted,0.0
CMP-02562,CUST-02030,Google PPC,20.45,Converted,71.28
CMP-02563,CUST-00104,Meta Paid Ads,12.19,Not Converted,0.0
CMP-02564,CUST-02988,Affiliate Promo,82.91,Not Converted,0.0
CMP-02565,CUST-03111,Email Retargeting,18.94,Converted,101.01
CMP-02566,CUST-02442,Email Retargeting,25.86,Converted,161.43
CMP-02567,CUST-00192,Influencer Sponsor,44.23,Not Converted,0.0
CMP-02568,CUST-01959,Email Retargeting,77.02,Not Converted,0.0
CMP-02569,CUST-03454,Meta Paid Ads,58.34,Not Converted,0.0
CMP-02570,CUST-02218,Meta Paid Ads,76.12,Not Converted,0.0
CMP-02571,CUST-00525,Email Retargeting,53.21,Not Converted,0.0
CMP-02572,CUST-03416,Google PPC,44.84,Not Converted,0.0
CMP-02573,CUST-02556,Email Retargeting,19.1,Not Converted,0.0
CMP-02574,CUST-03169,Google PPC,26.07,Converted,200.83
CMP-02575,CUST-00014,Email Retargeting,49.19,Not Converted,0.0
CMP-02576,CUST-01882,Google PPC,49.9,Not Converted,0.0
CMP-02577,CUST-00939,Google PPC,25.45,Not Converted,0.0
CMP-02578,CUST-00032,Affiliate Promo,14.96,Not Converted,0.0
CMP-02579,CUST-03289,Email Retargeting,80.99,Converted,392.3
CMP-02580,CUST-02062,Google PPC,23.67,Not Converted,0.0
CMP-02581,CUST-03061,Google PPC,23.21,Converted,179.24
CMP-02582,CUST-01027,Email Retargeting,33.55,Converted,178.06
CMP-02583,CUST-02884,Influencer Sponsor,7.82,Converted,43.55
CMP-02584,CUST-01158,Email Retargeting,12.54,Not Converted,0.0
CMP-02585,CUST-02572,Affiliate Promo,7.32,Not Converted,0.0
CMP-02586,CUST-03150,Email Retargeting,80.11,Not Converted,0.0
CMP-02587,CUST-00181,Google PPC,34.43,Converted,144.65
CMP-02588,CUST-01269,Email Retargeting,20.12,Converted,76.85
CMP-02589,CUST-03353,Email Retargeting,33.32,Not Converted,0.0
CMP-02590,CUST-00829,Email Retargeting,54.43,Converted,374.34
CMP-02591,CUST-00713,Email Retargeting,69.27,Converted,193.42
CMP-02592,CUST-00486,Google PPC,72.52,Not Converted,0.0
CMP-02593,CUST-00321,Meta Paid Ads,36.78,Not Converted,0.0
CMP-02594,CUST-01420,Meta Paid Ads,12.07,Not Converted,0.0
CMP-02595,CUST-00664,Email Retargeting,65.73,Not Converted,0.0
CMP-02596,CUST-00434,Google PPC,31.15,Not Converted,0.0
CMP-02597,CUST-02217,Email Retargeting,36.14,Not Converted,0.0
CMP-02598,CUST-01824,Google PPC,15.67,Not Converted,0.0
CMP-02599,CUST-00347,Google PPC,16.98,Not Converted,0.0
CMP-02600,CUST-01899,Influencer Sponsor,84.59,Not Converted,0.0
CMP-02601,CUST-01847,Email Retargeting,15.6,Not Converted,0.0
CMP-02602,CUST-00770,Google PPC,83.3,Not Converted,0.0
CMP-02603,CUST-01480,Google PPC,37.5,Not Converted,0.0
CMP-02604,CUST-01244,Affiliate Promo,41.29,Not Converted,0.0
CMP-02605,CUST-02528,Influencer Sponsor,39.91,Not Converted,0.0
CMP-02606,CUST-02111,Meta Paid Ads,78.58,Converted,476.95
CMP-02607,CUST-02741,Affiliate Promo,63.68,Not Converted,0.0
CMP-02608,CUST-03351,Email Retargeting,8.15,Converted,26.83
CMP-02609,CUST-03023,Email Retargeting,7.23,Not Converted,0.0
CMP-02610,CUST-01817,Google PPC,84.41,Not Converted,0.0
CMP-02611,CUST-03173,Meta Paid Ads,64.16,Converted,320.14
CMP-02612,CUST-02619,Email Retargeting,33.1,Not Converted,0.0
CMP-02613,CUST-00161,Email Retargeting,49.15,Not Converted,0.0
CMP-02614,CUST-01550,Google PPC,73.26,Not Converted,0.0
CMP-02615,CUST-01304,Email Retargeting,50.84,Not Converted,0.0
CMP-02616,CUST-03178,Email Retargeting,68.9,Not Converted,0.0
CMP-02617,CUST-02104,Meta Paid Ads,10.12,Converted,70.7
CMP-02618,CUST-00924,Email Retargeting,39.46,Not Converted,0.0
CMP-02619,CUST-00367,Influencer Sponsor,9.68,Not Converted,0.0
CMP-02620,CUST-01438,Email Retargeting,29.65,Not Converted,0.0
CMP-02621,CUST-03056,Meta Paid Ads,44.26,Converted,316.32
CMP-02622,CUST-01736,Influencer Sponsor,32.91,Not Converted,0.0
CMP-02623,CUST-02553,Influencer Sponsor,36.41,Converted,247.19
CMP-02624,CUST-00241,Meta Paid Ads,70.1,Not Converted,0.0
CMP-02625,CUST-00655,Meta Paid Ads,68.73,Converted,391.33
CMP-02626,CUST-00222,Email Retargeting,68.11,Not Converted,0.0
CMP-02627,CUST-03047,Meta Paid Ads,67.14,Converted,203.48
CMP-02628,CUST-00164,Meta Paid Ads,67.01,Not Converted,0.0
CMP-02629,CUST-00294,Google PPC,81.2,Converted,505.58
CMP-02630,CUST-01057,Email Retargeting,58.44,Not Converted,0.0
CMP-02631,CUST-01540,Email Retargeting,18.26,Not Converted,0.0
CMP-02632,CUST-00840,Google PPC,31.4,Converted,203.04
CMP-02633,CUST-00475,Google PPC,67.3,Not Converted,0.0
CMP-02634,CUST-00924,Email Retargeting,49.11,Not Converted,0.0
CMP-02635,CUST-02411,Meta Paid Ads,80.04,Converted,212.66
CMP-02636,CUST-02100,Google PPC,21.24,Not Converted,0.0
CMP-02637,CUST-00112,Meta Paid Ads,42.58,Not Converted,0.0
CMP-02638,CUST-02681,Google PPC,11.39,Not Converted,0.0
CMP-02639,CUST-01489,Meta Paid Ads,29.08,Not Converted,0.0
CMP-02640,CUST-00349,Influencer Sponsor,34.04,Not Converted,0.0
CMP-02641,CUST-00931,Email Retargeting,10.17,Not Converted,0.0
CMP-02642,CUST-01463,Google PPC,31.16,Not Converted,0.0
CMP-02643,CUST-01258,Meta Paid Ads,28.45,Not Converted,0.0
CMP-02644,CUST-00923,Influencer Sponsor,49.31,Not Converted,0.0
CMP-02645,CUST-00802,Google PPC,25.49,Converted,109.08
CMP-02646,CUST-01892,Google PPC,52.21,Not Converted,0.0
CMP-02647,CUST-03002,Influencer Sponsor,22.82,Not Converted,0.0
CMP-02648,CUST-01184,Influencer Sponsor,7.92,Converted,33.54
CMP-02649,CUST-00956,Google PPC,8.49,Not Converted,0.0
CMP-02650,CUST-02835,Google PPC,9.28,Not Converted,0.0
CMP-02651,CUST-03304,Meta Paid Ads,57.37,Not Converted,0.0
CMP-02652,CUST-00346,Email Retargeting,11.42,Not Converted,0.0
CMP-02653,CUST-03347,Email Retargeting,26.34,Converted,179.56
CMP-02654,CUST-01848,Meta Paid Ads,52.32,Not Converted,0.0
CMP-02655,CUST-00660,Google PPC,53.4,Not Converted,0.0
CMP-02656,CUST-02355,Affiliate Promo,73.57,Not Converted,0.0
CMP-02657,CUST-01774,Email Retargeting,35.3,Not Converted,0.0
CMP-02658,CUST-03009,Influencer Sponsor,82.51,Not Converted,0.0
CMP-02659,CUST-00433,Email Retargeting,54.73,Not Converted,0.0
CMP-02660,CUST-00641,Influencer Sponsor,35.01,Not Converted,0.0
CMP-02661,CUST-01341,Google PPC,13.18,Not Converted,0.0
CMP-02662,CUST-02694,Google PPC,79.84,Not Converted,0.0
CMP-02663,CUST-02445,Influencer Sponsor,23.7,Not Converted,0.0
CMP-02664,CUST-01356,Affiliate Promo,13.41,Not Converted,0.0
CMP-02665,CUST-02865,Affiliate Promo,41.94,Converted,158.67
CMP-02666,CUST-01598,Email Retargeting,63.55,Not Converted,0.0
CMP-02667,CUST-01168,Meta Paid Ads,82.35,Not Converted,0.0
CMP-02668,CUST-00907,Affiliate Promo,71.91,Not Converted,0.0
CMP-02669,CUST-00570,Email Retargeting,70.71,Not Converted,0.0
CMP-02670,CUST-00971,Meta Paid Ads,76.66,Not Converted,0.0
CMP-02671,CUST-02992,Google PPC,23.09,Not Converted,0.0
CMP-02672,CUST-02970,Influencer Sponsor,54.11,Not Converted,0.0
CMP-02673,CUST-00799,Google PPC,55.09,Not Converted,0.0
CMP-02674,CUST-01374,Influencer Sponsor,15.49,Not Converted,0.0
CMP-02675,CUST-00523,Email Retargeting,14.65,Converted,84.41
CMP-02676,CUST-02804,Email Retargeting,10.5,Not Converted,0.0
CMP-02677,CUST-00182,Meta Paid Ads,26.46,Not Converted,0.0
CMP-02678,CUST-02108,Meta Paid Ads,53.48,Not Converted,0.0
CMP-02679,CUST-02156,Email Retargeting,74.42,Not Converted,0.0
CMP-02680,CUST-03306,Meta Paid Ads,53.66,Not Converted,0.0
CMP-02681,CUST-00814,Influencer Sponsor,79.37,Not Converted,0.0
CMP-02682,CUST-03031,Influencer Sponsor,51.02,Not Converted,0.0
CMP-02683,CUST-02424,Google PPC,30.93,Not Converted,0.0
CMP-02684,CUST-02099,Email Retargeting,66.6,Not Converted,0.0
CMP-02685,CUST-00973,Influencer Sponsor,35.93,Converted,263.3
CMP-02686,CUST-02468,Meta Paid Ads,77.7,Not Converted,0.0
CMP-02687,CUST-00046,Influencer Sponsor,7.27,Not Converted,0.0
CMP-02688,CUST-02399,Email Retargeting,57.08,Not Converted,0.0
CMP-02689,CUST-03404,Influencer Sponsor,74.19,Not Converted,0.0
CMP-02690,CUST-02760,Influencer Sponsor,13.66,Not Converted,0.0
CMP-02691,CUST-00330,Email Retargeting,55.82,Not Converted,0.0
CMP-02692,CUST-03205,Google PPC,73.23,Converted,477.6
CMP-02693,CUST-00245,Affiliate Promo,17.94,Converted,142.54
CMP-02694,CUST-00384,Google PPC,31.85,Not Converted,0.0
CMP-02695,CUST-02980,Meta Paid Ads,74.74,Not Converted,0.0
CMP-02696,CUST-03274,Affiliate Promo,48.09,Not Converted,0.0
CMP-02697,CUST-02676,Google PPC,30.14,Not Converted,0.0
CMP-02698,CUST-01191,Google PPC,66.49,Not Converted,0.0
CMP-02699,CUST-01124,Email Retargeting,64.84,Not Converted,0.0
CMP-02700,CUST-01334,Email Retargeting,66.83,Not Converted,0.0
CMP-02701,CUST-02345,Email Retargeting,16.46,Not Converted,0.0
CMP-02702,CUST-02854,Meta Paid Ads,55.79,Not Converted,0.0
CMP-02703,CUST-02058,Email Retargeting,46.51,Not Converted,0.0
CMP-02704,CUST-01511,Influencer Sponsor,44.07,Not Converted,0.0
CMP-02705,CUST-00308,Google PPC,35.95,Not Converted,0.0
CMP-02706,CUST-00213,Email Retargeting,66.77,Not Converted,0.0
CMP-02707,CUST-01966,Google PPC,37.16,Not Converted,0.0
CMP-02708,CUST-01783,Google PPC,56.6,Not Converted,0.0
CMP-02709,CUST-01617,Google PPC,60.76,Not Converted,0.0
CMP-02710,CUST-00213,Email Retargeting,69.22,Not Converted,0.0
CMP-02711,CUST-01619,Email Retargeting,20.3,Not Converted,0.0
CMP-02712,CUST-01400,Affiliate Promo,74.8,Not Converted,0.0
CMP-02713,CUST-00305,Meta Paid Ads,49.21,Not Converted,0.0
CMP-02714,CUST-00185,Google PPC,55.76,Not Converted,0.0
CMP-02715,CUST-02616,Email Retargeting,40.79,Not Converted,0.0
CMP-02716,CUST-00571,Meta Paid Ads,24.03,Not Converted,0.0
CMP-02717,CUST-00563,Meta Paid Ads,24.43,Not Converted,0.0
CMP-02718,CUST-02676,Email Retargeting,69.12,Not Converted,0.0
CMP-02719,CUST-00061,Meta Paid Ads,27.64,Not Converted,0.0
CMP-02720,CUST-00442,Meta Paid Ads,19.97,Not Converted,0.0
CMP-02721,CUST-01859,Meta Paid Ads,5.67,Not Converted,0.0
CMP-02722,CUST-00564,Email Retargeting,11.25,Not Converted,0.0
CMP-02723,CUST-01082,Google PPC,19.4,Converted,129.05
CMP-02724,CUST-01441,Affiliate Promo,42.38,Not Converted,0.0
CMP-02725,CUST-01390,Meta Paid Ads,32.09,Not Converted,0.0
CMP-02726,CUST-02900,Google PPC,55.15,Not Converted,0.0
CMP-02727,CUST-01502,Google PPC,29.77,Not Converted,0.0
CMP-02728,CUST-00169,Email Retargeting,54.13,Not Converted,0.0
CMP-02729,CUST-00921,Affiliate Promo,8.43,Not Converted,0.0
CMP-02730,CUST-00886,Email Retargeting,21.66,Not Converted,0.0
CMP-02731,CUST-03437,Meta Paid Ads,11.27,Not Converted,0.0
CMP-02732,CUST-02982,Influencer Sponsor,35.82,Not Converted,0.0
CMP-02733,CUST-00539,Email Retargeting,59.11,Converted,465.87
CMP-02734,CUST-01317,Meta Paid Ads,39.45,Not Converted,0.0
CMP-02735,CUST-03419,Affiliate Promo,32.44,Converted,112.16
CMP-02736,CUST-03209,Affiliate Promo,62.85,Not Converted,0.0
CMP-02737,CUST-03174,Email Retargeting,54.13,Converted,326.81
CMP-02738,CUST-00743,Google PPC,61.64,Converted,269.73
CMP-02739,CUST-02432,Google PPC,84.67,Not Converted,0.0
CMP-02740,CUST-02089,Affiliate Promo,13.36,Not Converted,0.0
CMP-02741,CUST-02149,Meta Paid Ads,21.87,Not Converted,0.0
CMP-02742,CUST-01714,Email Retargeting,60.11,Not Converted,0.0
CMP-02743,CUST-00443,Meta Paid Ads,30.89,Not Converted,0.0
CMP-02744,CUST-03489,Meta Paid Ads,57.63,Not Converted,0.0
CMP-02745,CUST-01979,Google PPC,5.17,Converted,16.0
CMP-02746,CUST-03417,Email Retargeting,35.85,Not Converted,0.0
CMP-02747,CUST-00119,Google PPC,30.96,Not Converted,0.0
CMP-02748,CUST-01472,Meta Paid Ads,12.67,Converted,100.66
CMP-02749,CUST-02646,Google PPC,8.59,Not Converted,0.0
CMP-02750,CUST-02115,Meta Paid Ads,22.46,Not Converted,0.0
CMP-02751,CUST-00660,Email Retargeting,23.81,Not Converted,0.0
