transaction_id,customer_id,transaction_amount,payment_gateway,device_type,location,transaction_status
TXN-0008655,CUST-00451,91.52,Stripe,Mobile iOS,US-East,Approved
TXN-0008656,CUST-01307,321.19,Stripe,Desktop MacOS,US-East,Approved
TXN-0008657,CUST-03307,301.79,Stripe,Desktop Windows,US-East,Approved
TXN-0008658,CUST-02902,102.51,Authorize.Net,Mobile iOS,LATAM-South,Approved
TXN-0008659,CUST-02630,36.29,Square,Mobile iOS,EU-Central,Approved
TXN-0008660,CUST-02486,215.42,PayPal Gateway,Tablet,US-West,Approved
TXN-0008661,CUST-00629,190.14,Square,Desktop MacOS,EU-Central,Approved
TXN-0008662,CUST-02985,47.31,Stripe,Mobile iOS,LATAM-South,Approved
TXN-0008663,CUST-01397,39.02,Authorize.Net,Desktop Windows,US-West,Declined
TXN-0008664,CUST-01148,187.98,Stripe,Desktop MacOS,EU-Central,Approved
TXN-0008665,CUST-00283,752.09,Authorize.Net,Tablet,US-West,Approved
TXN-0008666,CUST-02927,138.81,Authorize.Net,Mobile iOS,LATAM-South,Approved
TXN-0008667,CUST-01363,104.14,Square,Mobile iOS,APAC-East,Approved
TXN-0008668,CUST-03470,2069.79,Stripe,Mobile iOS,US-West,Flagged_Fraud
TXN-0008669,CUST-00168,138.4,Adyen,Mobile Android,LATAM-South,Approved
TXN-0008670,CUST-02688,40.58,Authorize.Net,Desktop MacOS,US-East,Approved
TXN-0008671,CUST-01348,169.49,Stripe,Desktop Windows,EU-Central,Approved
TXN-0008672,CUST-03255,57.11,PayPal Gateway,Mobile Android,APAC-East,Approved
TXN-0008673,CUST-00617,22.3,Stripe,Mobile Android,APAC-East,Approved
TXN-0008674,CUST-00451,42.25,PayPal Gateway,Desktop MacOS,LATAM-South,Approved
TXN-0008675,CUST-01841,120.54,Stripe,Desktop Windows,US-East,Approved
TXN-0008676,CUST-03177,122.83,PayPal Gateway,Mobile iOS,APAC-East,Approved
TXN-0008677,CUST-03342,75.05,Authorize.Net,Desktop MacOS,LATAM-South,Approved
TXN-0008678,CUST-00443,128.5,Square,Tablet,US-West,Approved
TXN-0008679,CUST-01621,144.73,PayPal Gateway,Mobile Android,LATAM-South,Approved
TXN-0008680,CUST-03340,21.76,Stripe,Mobile Android,APAC-East,Approved
TXN-0008681,CUST-01904,1596.14,Adyen,Mobile Android,US-East,Flagged_Fraud
TXN-0008682,CUST-01916,59.9,Authorize.Net,Mobile iOS,EU-Central,Approved
TXN-0008683,CUST-01541,16.2,Stripe,Desktop MacOS,US-East,Declined
TXN-0008684,CUST-01171,183.86,Authorize.Net,Mobile Android,APAC-East,Approved
TXN-0008685,CUST-00643,264.57,Adyen,Mobile iOS,US-East,Approved
TXN-0008686,CUST-02544,79.19,Square,Tablet,APAC-East,Approved
TXN-0008687,CUST-01155,36.34,Authorize.Net,Tablet,LATAM-South,Approved
TXN-0008688,CUST-00236,201.75,Authorize.Net,Desktop MacOS,EU-Central,Approved
TXN-0008689,CUST-01462,34.32,Adyen,Tablet,US-East,Approved
TXN-0008690,CUST-01163,136.0,Adyen,Mobile iOS,US-East,Approved
TXN-0008691,CUST-00707,428.0,Authorize.Net,Desktop MacOS,LATAM-South,Approved
TXN-0008692,CUST-02231,29.01,PayPal Gateway,Desktop MacOS,LATAM-South,Approved
TXN-0008693,CUST-00893,290.71,Authorize.Net,Mobile Android,EU-Central,Approved
TXN-0008694,CUST-02287,273.76,Stripe,Mobile Android,LATAM-South,Approved
TXN-0008695,CUST-00108,549.27,PayPal Gateway,Desktop Windows,EU-Central,Approved
TXN-0008696,CUST-00385,30.8,Adyen,Desktop Windows,LATAM-South,Approved
TXN-0008697,CUST-00197,218.23,Stripe,Tablet,LATAM-South,Approved
TXN-0008698,CUST-02889,45.82,Authorize.Net,Mobile iOS,EU-Central,Approved
TXN-0008699,CUST-02777,10.1,Authorize.Net,Mobile Android,LATAM-South,Approved
TXN-0008700,CUST-00858,67.05,Square,Mobile iOS,US-East,Approved
TXN-0008701,CUST-01345,60.33,Square,Desktop MacOS,APAC-East,Approved
TXN-0008702,CUST-01320,10.48,Stripe,Mobile Android,EU-Central,Approved
TXN-0008703,CUST-01981,18.77,Authorize.Net,Tablet,EU-Central,Approved
TXN-0008704,CUST-00887,17.6,Authorize.Net,Tablet,US-West,Approved
TXN-0008705,CUST-03163,17.63,Stripe,Desktop Windows,US-East,Declined
TXN-0008706,CUST-03389,2318.56,Adyen,Desktop Windows,EU-Central,Flagged_Fraud
TXN-0008707,CUST-02796,53.74,Square,Desktop Windows,EU-Central,Approved
TXN-0008708,CUST-03253,33.41,PayPal Gateway,Mobile iOS,APAC-East,Approved
TXN-0008709,CUST-00129,84.23,Adyen,Tablet,US-East,Approved
TXN-0008710,CUST-03339,215.02,Square,Desktop Windows,US-East,Approved
TXN-0008711,CUST-00602,318.47,Stripe,Tablet,LATAM-South,Approved
TXN-0008712,CUST-01610,87.14,Stripe,Desktop MacOS,APAC-East,Approved
TXN-0008713,CUST-01749,231.91,Adyen,Mobile Android,APAC-East,Approved
TXN-0008714,CUST-00561,83.45,PayPal Gateway,Desktop MacOS,US-East,Approved
TXN-0008715,CUST-01322,84.68,Adyen,Tablet,US-West,Approved
TXN-0008716,CUST-00414,115.17,Adyen,Mobile Android,US-East,Approved
TXN-0008717,CUST-00535,90.3,Stripe,Desktop Windows,LATAM-South,Approved
TXN-0008718,CUST-02766,234.07,Square,Desktop MacOS,LATAM-South,Approved
TXN-0008719,CUST-00356,16.6,Adyen,Desktop MacOS,US-East,Approved
TXN-0008720,CUST-02468,24.27,Stripe,Tablet,APAC-East,Approved
TXN-0008721,CUST-00412,197.46,Authorize.Net,Desktop Windows,APAC-East,Approved
TXN-0008722,CUST-01242,47.04,Square,Mobile Android,APAC-East,Approved
TXN-0008723,CUST-02733,98.4,Authorize.Net,Mobile iOS,LATAM-South,Approved
TXN-0008724,CUST-02125,293.24,Stripe,Desktop Windows,EU-Central,Approved
TXN-0008725,CUST-03219,400.17,Stripe,Mobile iOS,US-West,Approved
TXN-0008726,CUST-02276,358.18,Adyen,Desktop MacOS,APAC-East,Approved
TXN-0008727,CUST-01585,29.73,PayPal Gateway,Mobile iOS,LATAM-South,Approved
TXN-0008728,CUST-01344,425.74,PayPal Gateway,Desktop MacOS,US-West,Approved
TXN-0008729,CUST-00089,262.21,Stripe,Mobile iOS,US-West,Declined
TXN-0008730,CUST-02445,59.59,PayPal Gateway,Tablet,LATAM-South,Approved
TXN-0008731,CUST-02997,48.58,Authorize.Net,Tablet,EU-Central,Approved
TXN-0008732,CUST-00926,128.17,Stripe,Tablet,APAC-East,Approved
TXN-0008733,CUST-03387,36.66,Square,Tablet,EU-Central,Approved
TXN-0008734,CUST-02311,131.6,PayPal Gateway,Desktop MacOS,LATAM-South,Approved
TXN-0008735,CUST-01835,138.36,Stripe,Mobile iOS,APAC-East,Approved
TXN-0008736,CUST-02824,124.78,Square,Desktop MacOS,US-West,Approved
TXN-0008737,CUST-01483,104.71,Adyen,Mobile Android,US-East,Approved
TXN-0008738,CUST-02999,25.51,Stripe,Mobile Android,US-East,Approved
TXN-0008739,CUST-03441,79.68,Square,Desktop Windows,APAC-East,Approved
TXN-0008740,CUST-01240,67.16,Authorize.Net,Tablet,LATAM-South,Approved
TXN-0008741,CUST-02514,216.95,PayPal Gateway,Desktop MacOS,US-West,Declined
TXN-0008742,CUST-01525,35.29,Stripe,Desktop Windows,US-West,Approved
TXN-0008743,CUST-02110,301.17,Square,Desktop MacOS,US-East,Approved
TXN-0008744,CUST-02874,404.12,Stripe,Mobile iOS,US-West,Approved
TXN-0008745,CUST-02987,104.95,Authorize.Net,Desktop Windows,APAC-East,Approved
TXN-0008746,CUST-02510,76.89,Adyen,Desktop Windows,EU-Central,Approved
TXN-0008747,CUST-00831,91.98,Square,Mobile iOS,EU-Central,Approved
TXN-0008748,CUST-02564,23.82,Authorize.Net,Tablet,EU-Central,Approved
TXN-0008749,CUST-03352,1531.17,Stripe,Desktop Windows,US-West,Flagged_Fraud
TXN-0008750,CUST-00553,27.94,Adyen,Tablet,EU-Central,Approved
TXN-0008751,CUST-01307,206.13,Stripe,Desktop Windows,LATAM-South,Approved
TXN-0008752,CUST-03357,75.57,Stripe,Desktop Windows,APAC-East,Approved
TXN-0008753,CUST-02330,321.92,Adyen,Mobile Android,US-East,Approved
TXN-0008754,CUST-00005,140.77,Stripe,Tablet,US-East,Approved
TXN-0008755,CUST-00215,424.08,Stripe,Mobile Android,APAC-East,Approved
TXN-0008756,CUST-02892,204.45,Stripe,Tablet,APAC-East,Approved
TXN-0008757,CUST-01116,18.82,Stripe,Mobile Android,EU-Central,Approved
TXN-0008758,CUST-03321,105.67,Authorize.Net,Mobile Android,LATAM-South,Approved
TXN-0008759,CUST-01149,156.77,Square,Tablet,EU-Central,Approved
TXN-0008760,CUST-00519,105.22,Adyen,Desktop MacOS,EU-Central,Approved
TXN-0008761,CUST-02169,129.15,Adyen,Mobile Android,US-East,Approved
TXN-0008762,CUST-01254,56.38,Adyen,Desktop MacOS,EU-Central,Approved
TXN-0008763,CUST-00075,194.43,Adyen,Desktop Windows,US-West,Approved
TXN-0008764,CUST-02356,98.28,Adyen,Mobile iOS,EU-Central,Approved
TXN-0008765,CUST-00586,478.11,Square,Mobile Android,EU-Central,Approved
TXN-0008766,CUST-03276,1962.42,Stripe,Tablet,LATAM-South,Flagged_Fraud
TXN-0008767,CUST-00720,281.97,Adyen,Desktop Windows,LATAM-South,Approved
TXN-0008768,CUST-00930,226.96,Square,Mobile iOS,APAC-East,Approved
TXN-0008769,CUST-03267,109.35,Square,Desktop Windows,EU-Central,Approved
TXN-0008770,CUST-00124,17.6,Authorize.Net,Desktop Windows,EU-Central,Approved
TXN-0008771,CUST-00132,138.8,Adyen,Desktop MacOS,US-East,Approved
TXN-0008772,CUST-02859,145.55,Adyen,Desktop MacOS,LATAM-South,Approved
TXN-0008773,CUST-01392,131.34,Square,Mobile iOS,US-West,Approved
TXN-0008774,CUST-00273,27.15,Square,Mobile Android,EU-Central,Approved
TXN-0008775,CUST-01077,55.54,PayPal Gateway,Tablet,US-East,Approved
TXN-0008776,CUST-01577,156.59,Square,Desktop Windows,APAC-East,Approved
TXN-0008777,CUST-00709,906.04,Square,Mobile iOS,LATAM-South,Approved
TXN-0008778,CUST-01555,73.0,PayPal Gateway,Mobile Android,LATAM-South,Approved
TXN-0008779,CUST-01370,34.7,Stripe,Mobile Android,US-West,Approved
TXN-0008780,CUST-03320,71.99,Adyen,Mobile Android,APAC-East,Approved
TXN-0008781,CUST-01031,206.01,Stripe,Desktop MacOS,LATAM-South,Approved
TXN-0008782,CUST-01327,250.11,Square,Desktop Windows,APAC-East,Approved
TXN-0008783,CUST-03485,47.79,PayPal Gateway,Tablet,APAC-East,Approved
TXN-0008784,CUST-01909,238.06,Stripe,Mobile iOS,APAC-East,Approved
TXN-0008785,CUST-00834,216.36,PayPal Gateway,Mobile iOS,APAC-East,Approved
TXN-0008786,CUST-00410,191.68,Adyen,Desktop MacOS,LATAM-South,Approved
TXN-0008787,CUST-02084,396.29,Adyen,Mobile Android,US-West,Approved
TXN-0008788,CUST-02306,282.71,PayPal Gateway,Mobile iOS,US-West,Approved
TXN-0008789,CUST-02828,334.99,Adyen,Desktop Windows,US-West,Approved
TXN-0008790,CUST-01286,42.52,PayPal Gateway,Desktop MacOS,APAC-East,Approved
TXN-0008791,CUST-00296,45.6,PayPal Gateway,Desktop Windows,APAC-East,Approved
TXN-0008792,CUST-03270,20.75,Adyen,Desktop Windows,LATAM-South,Approved
TXN-0008793,CUST-01469,193.64,Authorize.Net,Mobile iOS,APAC-East,Approved
TXN-0008794,CUST-00938,1466.57,Stripe,Desktop MacOS,EU-Central,Declined
TXN-0008795,CUST-00174,83.17,Stripe,Mobile Android,LATAM-South,Approved
TXN-0008796,CUST-01231,62.21,Square,Tablet,US-West,Approved
TXN-0008797,CUST-02602,43.24,PayPal Gateway,Mobile Android,US-East,Approved
TXN-0008798,CUST-02651,111.59,Square,Desktop MacOS,LATAM-South,Approved
TXN-0008799,CUST-00729,28.07,Square,Mobile Android,APAC-East,Declined
TXN-0008800,CUST-00587,87.11,Adyen,Desktop Windows,EU-Central,Approved
TXN-0008801,CUST-00785,14.28,Adyen,Desktop MacOS,US-West,Approved
TXN-0008802,CUST-01300,252.26,Square,Mobile iOS,US-West,Approved
TXN-0008803,CUST-01052,28.84,Stripe,Desktop Windows,US-East,Approved
TXN-0008804,CUST-03052,383.37,Adyen,Desktop MacOS,US-East,Approved
TXN-0008805,CUST-01021,61.45,Adyen,Desktop MacOS,US-West,Approved
TXN-0008806,CUST-00588,1134.67,Stripe,Mobile iOS,APAC-East,Flagged_Fraud
TXN-0008807,CUST-01050,103.29,Stripe,Desktop Windows,US-West,Approved
TXN-0008808,CUST-01042,295.21,PayPal Gateway,Desktop MacOS,APAC-East,Approved
TXN-0008809,CUST-00552,232.53,Adyen,Mobile Android,US-West,Approved
TXN-0008810,CUST-00649,441.91,Square,Mobile iOS,LATAM-South,Approved
TXN-0008811,CUST-00980,159.85,Stripe,Mobile iOS,LATAM-South,Approved
TXN-0008812,CUST-01163,320.24,PayPal Gateway,Mobile iOS,US-West,Approved
TXN-0008813,CUST-02300,214.69,Adyen,Tablet,APAC-East,Approved
TXN-0008814,CUST-01791,123.45,Stripe,Desktop Windows,EU-Central,Approved
TXN-0008815,CUST-02851,199.01,Adyen,Desktop MacOS,EU-Central,Approved
TXN-0008816,CUST-00244,65.45,Adyen,Mobile iOS,US-East,Declined
TXN-0008817,CUST-02708,62.79,Stripe,Mobile Android,EU-Central,Approved
TXN-0008818,CUST-02473,166.45,Adyen,Mobile Android,APAC-East,Declined
TXN-0008819,CUST-01524,369.07,Authorize.Net,Desktop Windows,APAC-East,Approved
TXN-0008820,CUST-02489,41.03,Square,Mobile Android,EU-Central,Approved
TXN-0008821,CUST-02752,51.88,Stripe,Mobile Android,APAC-East,Approved
TXN-0008822,CUST-00157,64.87,Authorize.Net,Tablet,APAC-East,Approved
TXN-0008823,CUST-03163,53.1,Adyen,Mobile Android,US-East,Declined
TXN-0008824,CUST-01873,140.39,Stripe,Desktop Windows,US-West,Approved
TXN-0008825,CUST-00156,115.82,Authorize.Net,Mobile Android,US-West,Approved
TXN-0008826,CUST-00107,96.9,Adyen,Desktop Windows,LATAM-South,Approved
TXN-0008827,CUST-02375,183.92,Authorize.Net,Desktop MacOS,US-West,Approved
TXN-0008828,CUST-01203,366.29,PayPal Gateway,Mobile iOS,EU-Central,Approved
TXN-0008829,CUST-01013,56.45,Stripe,Tablet,LATAM-South,Approved
TXN-0008830,CUST-01747,118.85,Stripe,Desktop MacOS,LATAM-South,Approved
TXN-0008831,CUST-01967,211.69,Stripe,Mobile Android,EU-Central,Approved
TXN-0008832,CUST-00956,115.24,Adyen,Tablet,US-West,Approved
TXN-0008833,CUST-01354,225.72,PayPal Gateway,Desktop Windows,LATAM-South,Approved
TXN-0008834,CUST-01642,104.44,Adyen,Desktop MacOS,US-East,Approved
TXN-0008835,CUST-02296,18.04,Adyen,Tablet,APAC-East,Approved
TXN-0008836,CUST-03343,2432.04,Stripe,Tablet,EU-Central,Flagged_Fraud
TXN-0008837,CUST-00455,95.21,Square,Desktop MacOS,US-East,Approved
TXN-0008838,CUST-03128,88.38,Adyen,Mobile iOS,EU-Central,Approved
TXN-0008839,CUST-01029,4386.14,PayPal Gateway,Tablet,EU-Central,Flagged_Fraud
TXN-0008840,CUST-01178,77.76,PayPal Gateway,Mobile iOS,US-West,Approved
TXN-0008841,CUST-00431,79.47,PayPal Gateway,Desktop Windows,EU-Central,Approved
TXN-0008842,CUST-00729,50.95,Stripe,Mobile Android,EU-Central,Approved
TXN-0008843,CUST-03408,146.09,PayPal Gateway,Mobile iOS,US-East,Approved
TXN-0008844,CUST-00893,85.43,PayPal Gateway,Tablet,LATAM-South,Approved
TXN-0008845,CUST-00648,366.78,Adyen,Desktop Windows,EU-Central,Approved
TXN-0008846,CUST-01566,13.79,Authorize.Net,Desktop MacOS,LATAM-South,Approved
TXN-0008847,CUST-02841,36.47,Stripe,Mobile iOS,EU-Central,Declined
TXN-0008848,CUST-00104,18.63,PayPal Gateway,Desktop MacOS,LATAM-South,Approved
TXN-0008849,CUST-02571,28.8,Adyen,Tablet,US-West,Approved
TXN-0008850,CUST-02496,29.79,Adyen,Tablet,EU-Central,Approved
TXN-0008851,CUST-02683,23.54,Adyen,Tablet,APAC-East,Approved
TXN-0008852,CUST-03330,54.56,Stripe,Mobile Android,APAC-East,Approved
TXN-0008853,CUST-02736,123.38,Square,Desktop MacOS,US-West,Approved
TXN-0008854,CUST-02399,90.95,Authorize.Net,Mobile iOS,LATAM-South,Approved
TXN-0008855,CUST-00399,62.38,Stripe,Tablet,US-East,Approved
TXN-0008856,CUST-01800,22.2,Square,Mobile Android,APAC-East,Declined
TXN-0008857,CUST-02957,82.21,Square,Tablet,LATAM-South,Approved
TXN-0008858,CUST-00040,239.82,Stripe,Mobile iOS,US-East,Approved
TXN-0008859,CUST-00377,93.49,Authorize.Net,Desktop Windows,US-East,Approved
TXN-0008860,CUST-00784,233.71,Square,Tablet,EU-Central,Approved
TXN-0008861,CUST-01152,221.39,Authorize.Net,Tablet,US-West,Approved
TXN-0008862,CUST-01116,81.49,Authorize.Net,Mobile Android,LATAM-South,Approved
TXN-0008863,CUST-01068,41.93,Square,Desktop Windows,US-West,Approved
TXN-0008864,CUST-02435,15.88,PayPal Gateway,Desktop Windows,LATAM-South,Approved
TXN-0008865,CUST-02471,103.45,Square,Tablet,US-East,Approved
TXN-0008866,CUST-02240,158.11,Stripe,Mobile iOS,LATAM-South,Approved
TXN-0008867,CUST-01423,43.98,Square,Desktop Windows,EU-Central,Approved
TXN-0008868,CUST-01703,99.17,PayPal Gateway,Mobile iOS,LATAM-South,Approved
TXN-0008869,CUST-01673,177.47,Square,Desktop Windows,EU-Central,Declined
TXN-0008870,CUST-01130,185.92,Adyen,Desktop MacOS,APAC-East,Declined
TXN-0008871,CUST-02033,471.25,Square,Mobile iOS,US-East,Approved
TXN-0008872,CUST-00242,124.89,Stripe,Tablet,US-East,Approved
TXN-0008873,CUST-00925,125.79,PayPal Gateway,Desktop Windows,APAC-East,Approved
TXN-0008874,CUST-02300,65.12,Authorize.Net,Mobile iOS,US-West,Approved
TXN-0008875,CUST-02239,60.0,Square,Mobile iOS,LATAM-South,Approved
TXN-0008876,CUST-01859,67.38,Square,Tablet,APAC-East,Approved
TXN-0008877,CUST-03123,28.7,Authorize.Net,Desktop Windows,US-East,Approved
TXN-0008878,CUST-03265,131.59,Adyen,Mobile iOS,EU-Central,Approved
TXN-0008879,CUST-00279,100.89,Authorize.Net,Mobile Android,US-West,Approved
TXN-0008880,CUST-02190,242.67,PayPal Gateway,Desktop MacOS,US-West,Approved
TXN-0008881,CUST-00232,43.43,Stripe,Desktop Windows,EU-Central,Approved
TXN-0008882,CUST-01112,136.61,Stripe,Tablet,LATAM-South,Approved
TXN-0008883,CUST-02710,120.82,Stripe,Tablet,US-East,Approved
TXN-0008884,CUST-01570,152.66,PayPal Gateway,Mobile Android,LATAM-South,Approved
TXN-0008885,CUST-00400,136.98,Stripe,Tablet,US-West,Approved
TXN-0008886,CUST-00909,83.12,Stripe,Tablet,US-East,Approved
TXN-0008887,CUST-02498,27.62,Stripe,Desktop MacOS,APAC-East,Approved
TXN-0008888,CUST-01050,30.25,Square,Tablet,US-East,Approved
TXN-0008889,CUST-02486,98.68,Stripe,Desktop MacOS,EU-Central,Approved
TXN-0008890,CUST-03329,257.97,Stripe,Mobile iOS,US-West,Approved
TXN-0008891,CUST-02866,39.11,Authorize.Net,Mobile iOS,EU-Central,Approved
TXN-0008892,CUST-00241,121.75,Square,Mobile Android,APAC-East,Approved
TXN-0008893,CUST-01239,42.59,Authorize.Net,Mobile iOS,APAC-East,Approved
TXN-0008894,CUST-03407,265.82,PayPal Gateway,Desktop Windows,EU-Central,Approved
TXN-0008895,CUST-00328,48.75,PayPal Gateway,Tablet,EU-Central,Approved
TXN-0008896,CUST-01626,88.24,Authorize.Net,Desktop MacOS,US-West,Approved
TXN-0008897,CUST-01544,60.27,Square,Desktop MacOS,US-West,Approved
TXN-0008898,CUST-01032,38.43,Authorize.Net,Desktop MacOS,APAC-East,Declined
TXN-0008899,CUST-02178,242.24,Stripe,Mobile Android,US-West,Approved
TXN-0008900,CUST-03340,228.91,PayPal Gateway,Mobile Android,US-East,Approved
TXN-0008901,CUST-01257,224.42,Authorize.Net,Mobile iOS,LATAM-South,Approved
TXN-0008902,CUST-02865,85.94,Square,Tablet,EU-Central,Approved
TXN-0008903,CUST-03081,3228.09,PayPal Gateway,Tablet,US-East,Flagged_Fraud
TXN-0008904,CUST-00883,14.35,Stripe,Mobile Android,EU-Central,Approved
TXN-0008905,CUST-02836,88.84,Authorize.Net,Desktop MacOS,APAC-East,Approved
TXN-0008906,CUST-01584,118.6,Stripe,Mobile iOS,US-West,Approved
TXN-0008907,CUST-02337,104.11,Authorize.Net,Tablet,US-West,Approved
TXN-0008908,CUST-01748,101.78,Stripe,Desktop MacOS,APAC-East,Approved
TXN-0008909,CUST-00241,15.09,Stripe,Desktop MacOS,US-East,Approved
TXN-0008910,CUST-03024,52.73,Square,Desktop MacOS,EU-Central,Approved
TXN-0008911,CUST-00109,188.31,Adyen,Mobile iOS,LATAM-South,Approved
TXN-0008912,CUST-03142,59.55,Adyen,Desktop Windows,US-West,Approved
TXN-0008913,CUST-02332,4856.02,Stripe,Mobile Android,LATAM-South,Flagged_Fraud
TXN-0008914,CUST-02378,261.02,PayPal Gateway,Mobile iOS,US-West,Approved
TXN-0008915,CUST-02495,77.4,Stripe,Mobile iOS,APAC-East,Approved
TXN-0008916,CUST-02461,3183.42,Adyen,Mobile iOS,US-East,Chargeback
TXN-0008917,CUST-00447,59.63,Stripe,Mobile iOS,US-West,Approved
TXN-0008918,CUST-01944,191.74,Authorize.Net,Tablet,US-West,Declined
TXN-0008919,CUST-01897,225.55,Stripe,Mobile iOS,APAC-East,Approved
TXN-0008920,CUST-02849,55.92,Adyen,Mobile iOS,LATAM-South,Approved
TXN-0008921,CUST-01688,17.4,Stripe,Mobile Android,LATAM-South,Approved
TXN-0008922,CUST-02719,938.13,Authorize.Net,Mobile iOS,APAC-East,Flagged_Fraud
TXN-0008923,CUST-02045,55.2,PayPal Gateway,Mobile Android,LATAM-South,Approved
TXN-0008924,CUST-02970,448.35,Square,Mobile Android,LATAM-South,Approved
TXN-0008925,CUST-01041,22.53,PayPal Gateway,Mobile iOS,US-East,Approved
TXN-0008926,CUST-01550,92.45,Adyen,Desktop Windows,EU-Central,Approved
TXN-0008927,CUST-02371,12.5,Stripe,Tablet,APAC-East,Approved
TXN-0008928,CUST-00292,94.37,PayPal Gateway,Tablet,LATAM-South,Approved
TXN-0008929,CUST-02241,206.51,Stripe,Mobile iOS,EU-Central,Approved
TXN-0008930,CUST-00103,383.05,Authorize.Net,Tablet,US-East,Approved
TXN-0008931,CUST-01352,30.02,Stripe,Mobile Android,APAC-East,Approved
TXN-0008932,CUST-01363,30.1,Stripe,Desktop Windows,LATAM-South,Approved
TXN-0008933,CUST-02293,58.17,Stripe,Mobile iOS,EU-Central,Approved
TXN-0008934,CUST-01283,255.83,PayPal Gateway,Mobile iOS,EU-Central,Approved
TXN-0008935,CUST-02604,83.91,Adyen,Desktop Windows,APAC-East,Approved
TXN-0008936,CUST-02317,18.21,PayPal Gateway,Desktop MacOS,APAC-East,Approved
TXN-0008937,CUST-01655,24.06,Adyen,Desktop MacOS,APAC-East,Approved
TXN-0008938,CUST-00608,29.05,Adyen,Desktop MacOS,EU-Central,Declined
TXN-0008939,CUST-03171,67.46,Stripe,Desktop MacOS,APAC-East,Approved
TXN-0008940,CUST-00163,40.21,PayPal Gateway,Tablet,US-West,Approved
TXN-0008941,CUST-01380,42.77,Adyen,Mobile iOS,US-East,Approved
TXN-0008942,CUST-00553,415.2,Adyen,Mobile Android,US-East,Approved
TXN-0008943,CUST-00876,94.04,Authorize.Net,Mobile Android,APAC-East,Approved
TXN-0008944,CUST-03433,277.18,Adyen,Tablet,EU-Central,Approved
TXN-0008945,CUST-01317,12.75,Stripe,Desktop Windows,US-West,Approved
TXN-0008946,CUST-00229,174.72,Square,Mobile Android,US-West,Approved
TXN-0008947,CUST-01952,131.72,Square,Mobile Android,US-East,Approved
TXN-0008948,CUST-02341,57.37,Adyen,Mobile Android,US-West,Approved
TXN-0008949,CUST-02574,254.3,Adyen,Tablet,EU-Central,Approved
TXN-0008950,CUST-03442,163.62,Adyen,Tablet,US-West,Approved
TXN-0008951,CUST-01740,155.13,PayPal Gateway,Mobile Android,EU-Central,Approved
TXN-0008952,CUST-00369,28.47,Square,Tablet,US-East,Approved
TXN-0008953,CUST-03024,289.64,Authorize.Net,Desktop MacOS,EU-Central,Approved
TXN-0008954,CUST-02004,133.44,Square,Desktop MacOS,APAC-East,Approved
TXN-0008955,CUST-01583,4360.83,Adyen,Mobile iOS,APAC-East,Flagged_Fraud
TXN-0008956,CUST-02409,94.26,Stripe,Mobile iOS,US-East,Approved
TXN-0008957,CUST-03349,51.67,Authorize.Net,Tablet,EU-Central,Approved
TXN-0008958,CUST-01520,65.74,Stripe,Tablet,US-East,Approved
TXN-0008959,CUST-01335,461.72,Adyen,Mobile Android,US-West,Approved
TXN-0008960,CUST-02653,330.56,Stripe,Mobile Android,EU-Central,Approved
